,Line Name,Line Description,Units,isoprenol,rep,line_name_norep,nt_string,cycle,is_control,sorted_gene_list,number_of_grna,dbtl1_filter,dbtl3_filter,dbtl4_filter,dbtl5_filter,gRNA_1,gRNA_2,gRNA_3,gRNA_4,line_name_norep_cycle,control_plate,PP_0001,PP_0103,PP_0104,PP_0105,PP_0106,PP_0168,PP_0225,PP_0226,PP_0277,PP_0338,PP_0362,PP_0368,PP_0437,PP_0528,PP_0548,PP_0582,PP_0597,PP_0654,PP_0658,PP_0691,PP_0751,PP_0774,PP_0806,PP_0812,PP_0813,PP_0814,PP_0815,PP_0897,PP_0944,PP_0999,PP_1023,PP_1031,PP_1157,PP_1240,PP_1251,PP_1317,PP_1318,PP_1319,PP_1394,PP_1444,PP_1457,PP_1506,PP_1607,PP_1610,PP_1620,PP_1664,PP_1755,PP_1769,PP_1770,PP_1777,PP_2095,PP_2112,PP_2136,PP_2137,PP_2213,PP_2339,PP_2471,PP_2589,PP_2925,PP_3071,PP_3122,PP_3123,PP_3280,PP_3282,PP_3355,PP_3365,PP_3394,PP_3578,PP_3744,PP_3754,PP_3755,PP_4011,PP_4012,PP_4043,PP_4116,PP_4119,PP_4120,PP_4121,PP_4122,PP_4123,PP_4128,PP_4130,PP_4159,PP_4160,PP_4161,PP_4174,PP_4175,PP_4185,PP_4186,PP_4187,PP_4188,PP_4189,PP_4191,PP_4192,PP_4193,PP_4194,PP_4266,PP_4487,PP_4549,PP_4550,PP_4635,PP_4636,PP_4650,PP_4651,PP_4667,PP_4678,PP_4679,PP_4702,PP_4737,PP_4862,PP_4894,PP_5064,PP_5128,PP_5186,PP_5203,PP_5288,PP_5335,PP_5416,PP_5417,PP_5419,PP_5420,has_cycle1_gene,pass_to_art,cumulative_rep,line_name_art
963,PP_0528_PP_0815_PP_1317_P4-R2,DBTL3_P4_034,mg/L,339.7489,2,PP_0528_PP_0815_PP_1317_P4,,3,False,['PP_0528' 'PP_0815' 'PP_1317'],3,True,False,True,True,PP_0528,PP_0815,PP_1317,,PP_0528_PP_0815_PP_1317_P4_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0528_PP_0815_PP_1317_P4-R2
964,PP_0812_PP_1769-R2,DBTL3_P4_035,mg/L,340.0789,2,PP_0812_PP_1769,,3,False,['PP_0812' 'PP_1769'],2,True,False,True,True,PP_0812,PP_1769,,,PP_0812_PP_1769_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0812_PP_1769-R2
965,PP_0368_PP_4189_P4-R2,DBTL3_P4_036,mg/L,213.9605,2,PP_0368_PP_4189_P4,,3,False,['PP_0368' 'PP_4189'],2,True,False,True,True,PP_0368,PP_4189,,,PP_0368_PP_4189_P4_c3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0368_PP_4189_P4-R2
966,Control_P4-R2,DBTL3_P4_040,mg/L,141.962,11,Control,,3,True,[],0,True,True,True,True,,,,,Control_c3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,11,Control-R11
967,PP_0815_PP_1317-R3,DBTL3_P4_041,mg/L,380.1841,3,PP_0815_PP_1317,,3,False,['PP_0815' 'PP_1317'],2,True,True,True,True,PP_0815,PP_1317,,,PP_0815_PP_1317_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0815_PP_1317-R3
968,PP_0528_PP_0815_PP_1317_P4-R3,DBTL3_P4_042,mg/L,387.535,3,PP_0528_PP_0815_PP_1317_P4,,3,False,['PP_0528' 'PP_0815' 'PP_1317'],3,True,False,True,True,PP_0528,PP_0815,PP_1317,,PP_0528_PP_0815_PP_1317_P4_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0528_PP_0815_PP_1317_P4-R3
969,PP_0812_PP_1769-R3,DBTL3_P4_043,mg/L,364.8823,3,PP_0812_PP_1769,,3,False,['PP_0812' 'PP_1769'],2,True,False,True,True,PP_0812,PP_1769,,,PP_0812_PP_1769_c3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0812_PP_1769-R3
970,PP_0368_PP_4189_P4-R3,DBTL3_P4_044,mg/L,240.6646,3,PP_0368_PP_4189_P4,,3,False,['PP_0368' 'PP_4189'],2,True,False,True,True,PP_0368,PP_4189,,,PP_0368_PP_4189_P4_c3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,3,PP_0368_PP_4189_P4-R3
971,Control_P4-R3,DBTL3_P4_048,mg/L,147.3451,12,Control,,3,True,[],0,True,True,True,True,,,,,Control_c3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,12,Control-R12
972,PP_0368_PP_0812_PP_0813-R1,DBTL4_P1_001,mg/L,458.8593,1,PP_0368_PP_0812_PP_0813,,4,False,['PP_0368' 'PP_0812' 'PP_0813'],3,True,True,True,True,PP_0368,PP_0812,PP_0813,,PP_0368_PP_0812_PP_0813_c4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0368_PP_0812_PP_0813-R1
973,PP_0368_PP_0812_PP_0815-R1,DBTL4_P1_002,mg/L,713.6108,1,PP_0368_PP_0812_PP_0815,,4,False,['PP_0368' 'PP_0812' 'PP_0815'],3,True,True,True,True,PP_0368,PP_0812,PP_0815,,PP_0368_PP_0812_PP_0815_c4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0368_PP_0812_PP_0815-R1
974,PP_0751_PP_0812_PP_0814-R1,DBTL4_P1_003,mg/L,410.4078,1,PP_0751_PP_0812_PP_0814,,4,False,['PP_0751' 'PP_0812' 'PP_0814'],3,True,True,True,True,PP_0751,PP_0812,PP_0814,,PP_0751_PP_0812_PP_0814_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0751_PP_0812_PP_0814-R1
975,PP_0751_PP_0813_PP_0814-R1,DBTL4_P1_004,mg/L,313.9162,1,PP_0751_PP_0813_PP_0814,,4,False,['PP_0751' 'PP_0813' 'PP_0814'],3,True,True,True,True,PP_0751,PP_0813,PP_0814,,PP_0751_PP_0813_PP_0814_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0751_PP_0813_PP_0814-R1
976,PP_0751_PP_0814_PP_4191-R1,DBTL4_P1_005,mg/L,351.5461,1,PP_0751_PP_0814_PP_4191,,4,False,['PP_0751' 'PP_0814' 'PP_4191'],3,True,True,True,True,PP_0751,PP_0814,PP_4191,,PP_0751_PP_0814_PP_4191_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0751_PP_0814_PP_4191-R1
977,PP_0812_PP_0813_PP_0815-R1,DBTL4_P1_006,mg/L,660.8518,1,PP_0812_PP_0813_PP_0815,,4,False,['PP_0812' 'PP_0813' 'PP_0815'],3,True,True,True,True,PP_0812,PP_0813,PP_0815,,PP_0812_PP_0813_PP_0815_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0812_PP_0813_PP_0815-R1
978,PP_0815_PP_1317_PP_2136-R1,DBTL4_P1_007,mg/L,502.9687,1,PP_0815_PP_1317_PP_2136,,4,False,['PP_0815' 'PP_1317' 'PP_2136'],3,True,True,True,True,PP_0815,PP_1317,PP_2136,,PP_0815_PP_1317_PP_2136_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1,PP_0815_PP_1317_PP_2136-R1
979,PP_0528_PP_4189-R1,DBTL4_P1_008,mg/L,495.3593,1,PP_0528_PP_4189,,4,False,['PP_0528' 'PP_4189'],2,True,True,False,True,PP_0528,PP_4189,,,PP_0528_PP_4189_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,1,PP_0528_PP_4189-R1
980,PP_0368_PP_0812_PP_0813-R2,DBTL4_P1_009,mg/L,422.4387,2,PP_0368_PP_0812_PP_0813,,4,False,['PP_0368' 'PP_0812' 'PP_0813'],3,True,True,True,True,PP_0368,PP_0812,PP_0813,,PP_0368_PP_0812_PP_0813_c4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0368_PP_0812_PP_0813-R2
981,PP_0368_PP_0812_PP_0815-R2,DBTL4_P1_010,mg/L,661.5642,2,PP_0368_PP_0812_PP_0815,,4,False,['PP_0368' 'PP_0812' 'PP_0815'],3,True,True,True,True,PP_0368,PP_0812,PP_0815,,PP_0368_PP_0812_PP_0815_c4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0368_PP_0812_PP_0815-R2
982,PP_0751_PP_0812_PP_0814-R2,DBTL4_P1_011,mg/L,391.4559,2,PP_0751_PP_0812_PP_0814,,4,False,['PP_0751' 'PP_0812' 'PP_0814'],3,True,True,True,True,PP_0751,PP_0812,PP_0814,,PP_0751_PP_0812_PP_0814_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0751_PP_0812_PP_0814-R2
983,PP_0751_PP_0813_PP_0814-R2,DBTL4_P1_012,mg/L,382.2478,2,PP_0751_PP_0813_PP_0814,,4,False,['PP_0751' 'PP_0813' 'PP_0814'],3,True,True,True,True,PP_0751,PP_0813,PP_0814,,PP_0751_PP_0813_PP_0814_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0751_PP_0813_PP_0814-R2
984,PP_0751_PP_0814_PP_4191-R2,DBTL4_P1_013,mg/L,356.5998,2,PP_0751_PP_0814_PP_4191,,4,False,['PP_0751' 'PP_0814' 'PP_4191'],3,True,True,True,True,PP_0751,PP_0814,PP_4191,,PP_0751_PP_0814_PP_4191_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0751_PP_0814_PP_4191-R2
985,PP_0812_PP_0813_PP_0815-R2,DBTL4_P1_014,mg/L,631.0712,2,PP_0812_PP_0813_PP_0815,,4,False,['PP_0812' 'PP_0813' 'PP_0815'],3,True,True,True,True,PP_0812,PP_0813,PP_0815,,PP_0812_PP_0813_PP_0815_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0812_PP_0813_PP_0815-R2
986,PP_0815_PP_1317_PP_2136-R2,DBTL4_P1_015,mg/L,488.1259,2,PP_0815_PP_1317_PP_2136,,4,False,['PP_0815' 'PP_1317' 'PP_2136'],3,True,True,True,True,PP_0815,PP_1317,PP_2136,,PP_0815_PP_1317_PP_2136_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2,PP_0815_PP_1317_PP_2136-R2
987,PP_0528_PP_4189-R2,DBTL4_P1_016,mg/L,473.0231,2,PP_0528_PP_4189,,4,False,['PP_0528' 'PP_4189'],2,True,True,False,True,PP_0528,PP_4189,,,PP_0528_PP_4189_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2,PP_0528_PP_4189-R2
988,PP_0368_PP_0812_PP_0813-R3,DBTL4_P1_017,mg/L,419.347,3,PP_0368_PP_0812_PP_0813,,4,False,['PP_0368' 'PP_0812' 'PP_0813'],3,True,True,True,True,PP_0368,PP_0812,PP_0813,,PP_0368_PP_0812_PP_0813_c4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0368_PP_0812_PP_0813-R3
989,PP_0368_PP_0812_PP_0815-R3,DBTL4_P1_018,mg/L,664.3135,3,PP_0368_PP_0812_PP_0815,,4,False,['PP_0368' 'PP_0812' 'PP_0815'],3,True,True,True,True,PP_0368,PP_0812,PP_0815,,PP_0368_PP_0812_PP_0815_c4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0368_PP_0812_PP_0815-R3
990,PP_0751_PP_0812_PP_0814-R3,DBTL4_P1_019,mg/L,384.2913,3,PP_0751_PP_0812_PP_0814,,4,False,['PP_0751' 'PP_0812' 'PP_0814'],3,True,True,True,True,PP_0751,PP_0812,PP_0814,,PP_0751_PP_0812_PP_0814_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0751_PP_0812_PP_0814-R3
991,PP_0751_PP_0813_PP_0814-R3,DBTL4_P1_020,mg/L,383.8329,3,PP_0751_PP_0813_PP_0814,,4,False,['PP_0751' 'PP_0813' 'PP_0814'],3,True,True,True,True,PP_0751,PP_0813,PP_0814,,PP_0751_PP_0813_PP_0814_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0751_PP_0813_PP_0814-R3
992,PP_0751_PP_0814_PP_4191-R3,DBTL4_P1_021,mg/L,339.7159,3,PP_0751_PP_0814_PP_4191,,4,False,['PP_0751' 'PP_0814' 'PP_4191'],3,True,True,True,True,PP_0751,PP_0814,PP_4191,,PP_0751_PP_0814_PP_4191_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0751_PP_0814_PP_4191-R3
993,PP_0812_PP_0813_PP_0815-R3,DBTL4_P1_022,mg/L,641.6425,3,PP_0812_PP_0813_PP_0815,,4,False,['PP_0812' 'PP_0813' 'PP_0815'],3,True,True,True,True,PP_0812,PP_0813,PP_0815,,PP_0812_PP_0813_PP_0815_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0812_PP_0813_PP_0815-R3
994,PP_0815_PP_1317_PP_2136-R3,DBTL4_P1_023,mg/L,481.8411,3,PP_0815_PP_1317_PP_2136,,4,False,['PP_0815' 'PP_1317' 'PP_2136'],3,True,True,True,True,PP_0815,PP_1317,PP_2136,,PP_0815_PP_1317_PP_2136_c4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,3,PP_0815_PP_1317_PP_2136-R3
