Line Name,cycle,is_control,number_of_grna,isoprenol,to_keep_improved,line_name_norep,global_median_isoprenol,global_max_isoprenol,color
PP_1769_PP_4192-R2,2,False,2,272.5027,False,PP_1769_PP_4192,344.42485,525.6759,normal
PP_0528_PP_0815_PP_1317_PP_1769-R2,2,False,4,268.2475,False,PP_0528_PP_0815_PP_1317_PP_1769,344.42485,525.6759,normal
PP_0813_PP_0815_PP_1317-R3,2,False,3,265.6001,False,PP_0813_PP_0815_PP_1317,344.42485,525.6759,normal
PP_0812_PP_1769-R2,2,False,2,255.6562,False,PP_0812_PP_1769,344.42485,525.6759,normal
PP_0751_PP_0813_PP_0814-R1,2,False,3,254.7543,False,PP_0751_PP_0813_PP_0814,344.42485,525.6759,normal
PP_1769_PP_4192-R3,2,False,2,253.1558,False,PP_1769_PP_4192,344.42485,525.6759,normal
PP_0437_PP_1769-R1,2,False,2,248.0365,False,PP_0437_PP_1769,344.42485,525.6759,normal
PP_0812_PP_1769-R3,2,False,2,247.36,False,PP_0812_PP_1769,344.42485,525.6759,normal
PP_0751_PP_0813_PP_0814-R2,2,False,3,245.253,False,PP_0751_PP_0813_PP_0814,344.42485,525.6759,normal
PP_0815_PP_1317_PP_4191-R1,2,False,3,243.7979,False,PP_0815_PP_1317_PP_4191,344.42485,525.6759,normal
PP_0815_PP_1317_PP_2136-R3,2,False,3,243.3616,False,PP_0815_PP_1317_PP_2136,344.42485,525.6759,normal
PP_0528_PP_0814_PP_4191-R1,2,False,3,241.0897,False,PP_0528_PP_0814_PP_4191,344.42485,525.6759,normal
PP_0813_PP_1769_PP_4189-R1,2,False,3,240.796,False,PP_0813_PP_1769_PP_4189,344.42485,525.6759,normal
PP_0815_PP_1317_PP_1769-R1,2,False,3,239.9988,False,PP_0815_PP_1317_PP_1769,344.42485,525.6759,normal
PP_0813_PP_1769_PP_4189-R2,2,False,3,238.3752,False,PP_0813_PP_1769_PP_4189,344.42485,525.6759,normal
PP_0815_PP_1317_PP_4191-R3,2,False,3,234.6123,False,PP_0815_PP_1317_PP_4191,344.42485,525.6759,normal
PP_0528_PP_0814_PP_4191-R3,2,False,3,231.5226,False,PP_0528_PP_0814_PP_4191,344.42485,525.6759,normal
PP_0528_PP_0815_PP_1317_PP_4191-R2,2,False,4,231.2863,False,PP_0528_PP_0815_PP_1317_PP_4191,344.42485,525.6759,normal
PP_0437_PP_1769-R2,2,False,2,230.0272,False,PP_0437_PP_1769,344.42485,525.6759,normal
PP_0528_PP_0814_PP_4191-R2,2,False,3,229.2196,False,PP_0528_PP_0814_PP_4191,344.42485,525.6759,normal
PP_0812_PP_1769-R1,2,False,2,228.6812,False,PP_0812_PP_1769,344.42485,525.6759,normal
PP_0813_PP_4189_PP_4191-R2,2,False,3,227.559,False,PP_0813_PP_4189_PP_4191,344.42485,525.6759,normal
PP_0528_PP_0815_PP_1317_PP_4191-R3,2,False,4,227.172,False,PP_0528_PP_0815_PP_1317_PP_4191,344.42485,525.6759,normal
PP_0813_PP_4189_PP_4191-R1,2,False,3,224.7879,False,PP_0813_PP_4189_PP_4191,344.42485,525.6759,normal
PP_0751_PP_0813_PP_0814-R3,2,False,3,224.0777,False,PP_0751_PP_0813_PP_0814,344.42485,525.6759,normal
PP_0437_PP_1769-R3,2,False,2,223.1004,False,PP_0437_PP_1769,344.42485,525.6759,normal
PP_0368_PP_1769-R3,2,False,2,216.0037,False,PP_0368_PP_1769,344.42485,525.6759,normal
PP_0815_PP_1317_PP_1769-R2,2,False,3,213.7936,False,PP_0815_PP_1317_PP_1769,344.42485,525.6759,normal
PP_0813_PP_1769_PP_4189-R3,2,False,3,208.1807,False,PP_0813_PP_1769_PP_4189,344.42485,525.6759,normal
PP_0813_PP_0814_PP_4191-R1,2,False,3,208.0058,False,PP_0813_PP_0814_PP_4191,344.42485,525.6759,normal
PP_1769_PP_2136-R1,2,False,2,207.2529,False,PP_1769_PP_2136,344.42485,525.6759,normal
PP_0751_PP_0815_PP_1317-R1,2,False,3,205.4936,False,PP_0751_PP_0815_PP_1317,344.42485,525.6759,normal
PP_0813_PP_0814_PP_4191-R2,2,False,3,204.4867,False,PP_0813_PP_0814_PP_4191,344.42485,525.6759,normal
PP_0528_PP_0815_PP_1317_PP_4191-R1,2,False,4,201.9179,False,PP_0528_PP_0815_PP_1317_PP_4191,344.42485,525.6759,normal
PP_0751_PP_1769_PP_4189-R2,2,False,3,201.8366,False,PP_0751_PP_1769_PP_4189,344.42485,525.6759,normal
PP_0815_PP_1317_PP_4191-R2,2,False,3,201.2524,False,PP_0815_PP_1317_PP_4191,344.42485,525.6759,normal
PP_2136_PP_4189-R3,2,False,2,199.9175,False,PP_2136_PP_4189,344.42485,525.6759,normal
PP_0751_PP_0815_PP_1317-R3,2,False,3,198.4153,False,PP_0751_PP_0815_PP_1317,344.42485,525.6759,normal
PP_1769_PP_2136-R3,2,False,2,198.1442,False,PP_1769_PP_2136,344.42485,525.6759,normal
PP_0751_PP_1769_PP_4189-R3,2,False,3,197.0295,False,PP_0751_PP_1769_PP_4189,344.42485,525.6759,normal
PP_0813_PP_4189_PP_4191-R3,2,False,3,196.9982,False,PP_0813_PP_4189_PP_4191,344.42485,525.6759,normal
PP_0751_PP_1769_PP_4189-R1,2,False,3,196.703,False,PP_0751_PP_1769_PP_4189,344.42485,525.6759,normal
PP_0815_PP_1317_PP_1769-R3,2,False,3,193.4205,False,PP_0815_PP_1317_PP_1769,344.42485,525.6759,normal
PP_0368_PP_1769-R1,2,False,2,192.2709,False,PP_0368_PP_1769,344.42485,525.6759,normal
PP_1769_PP_2136-R2,2,False,2,190.4598,False,PP_1769_PP_2136,344.42485,525.6759,normal
PP_0751_PP_0814_PP_1769-R1,2,False,3,188.1421,False,PP_0751_PP_0814_PP_1769,344.42485,525.6759,normal
PP_0751_PP_0815_PP_1317-R2,2,False,3,184.8648,False,PP_0751_PP_0815_PP_1317,344.42485,525.6759,normal
PP_0751_PP_4189-R2,2,False,2,180.3416,False,PP_0751_PP_4189,344.42485,525.6759,normal
PP_0751_PP_4189-R3,2,False,2,179.3426,False,PP_0751_PP_4189,344.42485,525.6759,normal
Control_P3-R1,2,True,0,176.9144,False,Control,344.42485,525.6759,control
PP_0751_PP_4189-R1,2,False,2,176.8561,False,PP_0751_PP_4189,344.42485,525.6759,normal
PP_0751_PP_0814_PP_1769-R3,2,False,3,174.2929,False,PP_0751_PP_0814_PP_1769,344.42485,525.6759,normal
Control_P1-R1,2,True,0,172.4157,False,Control,344.42485,525.6759,control
PP_0813_PP_0814_PP_4191-R3,2,False,3,171.4237,False,PP_0813_PP_0814_PP_4191,344.42485,525.6759,normal
Control_P4-R2,2,True,0,169.8316,False,Control,344.42485,525.6759,control
Control_P3-R2,2,True,0,169.6163,False,Control,344.42485,525.6759,control
Control_P1-R2,2,True,0,168.4865,False,Control,344.42485,525.6759,control
Control_P3-R3,2,True,0,163.3377,False,Control,344.42485,525.6759,control
PP_0368_PP_1769-R2,2,False,2,163.044,False,PP_0368_PP_1769,344.42485,525.6759,normal
Control_P4-R1,2,True,0,153.005,False,Control,344.42485,525.6759,control
Control_P4-R3,2,True,0,152.6962,False,Control,344.42485,525.6759,control
PP_0751_PP_0814_PP_1769-R2,2,False,3,145.8668,False,PP_0751_PP_0814_PP_1769,344.42485,525.6759,normal
Control_P2-R1,2,True,0,145.4981,False,Control,344.42485,525.6759,control
Control_P2-R2,2,True,0,143.265,False,Control,344.42485,525.6759,control
Control_P2-R3,2,True,0,138.3098,False,Control,344.42485,525.6759,control
Control_P1-R3,2,True,0,127.4238,False,Control,344.42485,525.6759,control
PP_2136_PP_4189-R2,2,False,2,16.7317,False,PP_2136_PP_4189,344.42485,525.6759,normal
PP_0528_PP_0813_PP_0815_PP_1317-R1,3,False,4,473.4303,False,PP_0528_PP_0813_PP_0815_PP_1317,325.1755,473.4303,max
PP_0751_PP_0814-R2,3,False,2,451.0228,True,PP_0751_PP_0814,325.1755,473.4303,normal
PP_0812_PP_0815_PP_1317-R3,3,False,3,446.7982,True,PP_0812_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0528_PP_0814_PP_0815_PP_1317-R3,3,False,4,434.0074,True,PP_0528_PP_0814_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0528_PP_0813_PP_0815_PP_1317-R3,3,False,4,433.4135,False,PP_0528_PP_0813_PP_0815_PP_1317,325.1755,473.4303,max
PP_0751_PP_0814-R1,3,False,2,426.1167,True,PP_0751_PP_0814,325.1755,473.4303,normal
PP_0528_PP_0815_PP_1317-R3,3,False,3,425.6413,True,PP_0528_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0528_PP_0813_PP_0815_PP_1317-R2,3,False,4,423.837,False,PP_0528_PP_0813_PP_0815_PP_1317,325.1755,473.4303,max
PP_0815_PP_1317_PP_4189-R1,3,False,3,417.6655,False,PP_0815_PP_1317_PP_4189,325.1755,473.4303,normal
PP_0815_PP_1317_PP_4189-R2,3,False,3,409.5176,False,PP_0815_PP_1317_PP_4189,325.1755,473.4303,normal
PP_0751_PP_0814-R3,3,False,2,403.6194,True,PP_0751_PP_0814,325.1755,473.4303,normal
PP_0751_PP_0813_PP_4189-R1,3,False,3,403.2312,False,PP_0751_PP_0813_PP_4189,325.1755,473.4303,normal
PP_0815_PP_1317-R1,3,False,2,402.1249,True,PP_0815_PP_1317,325.1755,473.4303,max
PP_0812_PP_0815_PP_1317-R2,3,False,3,401.1233,True,PP_0812_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0528_PP_0751_PP_4191-R1,3,False,3,400.7445,False,PP_0528_PP_0751_PP_4191,325.1755,473.4303,normal
PP_0812_PP_0815_PP_1317-R1,3,False,3,400.1769,True,PP_0812_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0528_PP_0815_PP_4191-R1,3,False,3,398.0633,False,PP_0528_PP_0815_PP_4191,325.1755,473.4303,normal
PP_0528_PP_0815_PP_1317-R1,3,False,3,397.0173,True,PP_0528_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0528_PP_0815_PP_1317-R2,3,False,3,394.5157,True,PP_0528_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0813_PP_0815_PP_1317-R3,3,False,3,393.2824,True,PP_0813_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0528_PP_0814_PP_0815_PP_1317-R1,3,False,4,390.252,True,PP_0528_PP_0814_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0813_PP_0815_PP_1317-R2,3,False,3,389.8426,True,PP_0813_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0813_PP_0814-R3,3,False,2,388.5411,True,PP_0813_PP_0814,325.1755,473.4303,normal
PP_0528_PP_0814_PP_0815_PP_1317-R2,3,False,4,385.7922,True,PP_0528_PP_0814_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0815_PP_1317_PP_4189-R3,3,False,3,385.3033,False,PP_0815_PP_1317_PP_4189,325.1755,473.4303,normal
PP_0528_PP_0815_PP_4191-R2,3,False,3,384.9283,False,PP_0528_PP_0815_PP_4191,325.1755,473.4303,normal
PP_0368_PP_0812-R1,3,False,2,383.9056,True,PP_0368_PP_0812,325.1755,473.4303,normal
PP_0814_PP_0815_PP_1317-R3,3,False,3,382.5461,True,PP_0814_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0815_PP_1317-R3,3,False,2,380.1841,True,PP_0815_PP_1317,325.1755,473.4303,max
PP_0813_PP_0815_PP_1317-R1,3,False,3,380.0306,True,PP_0813_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0814_PP_0815_PP_1317-R2,3,False,3,379.2337,True,PP_0814_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0528_PP_0815_PP_4191-R3,3,False,3,374.7672,False,PP_0528_PP_0815_PP_4191,325.1755,473.4303,normal
PP_0528_PP_0751_PP_4191-R2,3,False,3,372.2955,False,PP_0528_PP_0751_PP_4191,325.1755,473.4303,normal
PP_0528_PP_0814_PP_4191-R1,3,False,3,372.1794,False,PP_0528_PP_0814_PP_4191,325.1755,473.4303,normal
PP_0812_PP_1769-R1,3,False,2,367.3215,False,PP_0812_PP_1769,325.1755,473.4303,normal
PP_0528_PP_0751_PP_0815_PP_1317-R2,3,False,4,367.1486,False,PP_0528_PP_0751_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0812_PP_1769-R3,3,False,2,364.8823,False,PP_0812_PP_1769,325.1755,473.4303,normal
PP_0368_PP_0813-R1,3,False,2,364.5877,False,PP_0368_PP_0813,325.1755,473.4303,normal
PP_0528_PP_0812_PP_4191-R2,3,False,3,364.5482,False,PP_0528_PP_0812_PP_4191,325.1755,473.4303,normal
PP_0815_PP_1317-R2,3,False,2,361.58427,True,PP_0815_PP_1317,325.1755,473.4303,max
PP_0368_PP_0813-R3,3,False,2,361.574,False,PP_0368_PP_0813,325.1755,473.4303,normal
PP_0368_PP_4189-R1,3,False,2,359.1197,True,PP_0368_PP_4189,325.1755,473.4303,normal
PP_0368_PP_0812-R3,3,False,2,357.8817,True,PP_0368_PP_0812,325.1755,473.4303,normal
PP_0528_PP_0751_PP_4191-R3,3,False,3,356.2941,False,PP_0528_PP_0751_PP_4191,325.1755,473.4303,normal
PP_0815-R3,3,False,1,354.4301,True,PP_0815,325.1755,473.4303,normal
PP_0814_PP_2136-R3,3,False,2,353.912,True,PP_0814_PP_2136,325.1755,473.4303,normal
PP_0528_PP_0751_PP_0815_PP_1317-R1,3,False,4,353.3719,False,PP_0528_PP_0751_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0368_PP_0812-R2,3,False,2,352.0482,True,PP_0368_PP_0812,325.1755,473.4303,normal
PP_0751_PP_0813_PP_4189-R2,3,False,3,348.2106,False,PP_0751_PP_0813_PP_4189,325.1755,473.4303,normal
PP_0368_PP_0528_PP_4191-R3,3,False,3,345.8835,True,PP_0368_PP_0528_PP_4191,325.1755,473.4303,normal
PP_0528_PP_0814_PP_4191-R3,3,False,3,345.3837,False,PP_0528_PP_0814_PP_4191,325.1755,473.4303,normal
PP_0812_PP_0815-R1,3,False,2,345.2861,False,PP_0812_PP_0815,325.1755,473.4303,normal
PP_0528_PP_0814_PP_4191-R2,3,False,3,344.9357,False,PP_0528_PP_0814_PP_4191,325.1755,473.4303,normal
PP_0751_PP_0813-R3,3,False,2,344.6964,False,PP_0751_PP_0813,325.1755,473.4303,normal
PP_0528_PP_1769_PP_4191-R1,3,False,3,343.7733,False,PP_0528_PP_1769_PP_4191,325.1755,473.4303,normal
PP_0528_PP_0812_PP_4191-R1,3,False,3,343.7711,False,PP_0528_PP_0812_PP_4191,325.1755,473.4303,normal
PP_0751_PP_0813-R2,3,False,2,342.938,False,PP_0751_PP_0813,325.1755,473.4303,normal
PP_0528_PP_1769_PP_4191-R3,3,False,3,342.0769,False,PP_0528_PP_1769_PP_4191,325.1755,473.4303,normal
PP_0528_PP_0812_PP_4191-R3,3,False,3,341.3216,False,PP_0528_PP_0812_PP_4191,325.1755,473.4303,normal
PP_0812_PP_1769-R2,3,False,2,340.0789,False,PP_0812_PP_1769,325.1755,473.4303,normal
PP_0528_PP_1769_PP_4191-R2,3,False,3,339.5259,False,PP_0528_PP_1769_PP_4191,325.1755,473.4303,normal
PP_0368_PP_0813-R2,3,False,2,339.0761,False,PP_0368_PP_0813,325.1755,473.4303,normal
PP_0368_PP_0528_PP_4191-R1,3,False,3,338.7219,True,PP_0368_PP_0528_PP_4191,325.1755,473.4303,normal
PP_0813_PP_1769_PP_4189-R1,3,False,3,335.9553,False,PP_0813_PP_1769_PP_4189,325.1755,473.4303,normal
PP_0751_PP_0813_PP_4189-R3,3,False,3,335.5616,False,PP_0751_PP_0813_PP_4189,325.1755,473.4303,normal
PP_0812_PP_0815-R3,3,False,2,334.5457,False,PP_0812_PP_0815,325.1755,473.4303,normal
PP_0815-R2,3,False,1,334.4923,True,PP_0815,325.1755,473.4303,normal
PP_4189_PP_4192-R1,3,False,2,334.0468,True,PP_4189_PP_4192,325.1755,473.4303,normal
PP_0815-R1,3,False,1,332.5873,True,PP_0815,325.1755,473.4303,normal
PP_0812_PP_0815-R2,3,False,2,332.1885,False,PP_0812_PP_0815,325.1755,473.4303,normal
PP_0528_PP_0751_PP_0815_PP_1317-R3,3,False,4,332.0168,False,PP_0528_PP_0751_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0368_PP_4189-R3,3,False,2,331.6194,True,PP_0368_PP_4189,325.1755,473.4303,normal
PP_0437_PP_4189-R3,3,False,2,328.5849,True,PP_0437_PP_4189,325.1755,473.4303,normal
PP_0368_PP_0528_PP_4191-R2,3,False,3,328.277,True,PP_0368_PP_0528_PP_4191,325.1755,473.4303,normal
PP_0528_PP_0813_PP_4191-R1,3,False,3,325.8933,False,PP_0528_PP_0813_PP_4191,325.1755,473.4303,normal
PP_0813_PP_4191-R1,3,False,2,325.2811,False,PP_0813_PP_4191,325.1755,473.4303,normal
PP_0814_PP_2136-R1,3,False,2,325.262,True,PP_0814_PP_2136,325.1755,473.4303,normal
PP_0751_PP_0813-R1,3,False,2,325.1568,False,PP_0751_PP_0813,325.1755,473.4303,normal
PP_0813_PP_0814-R2,3,False,2,325.089,True,PP_0813_PP_0814,325.1755,473.4303,normal
PP_0528_PP_0813_PP_4191-R2,3,False,3,323.0486,False,PP_0528_PP_0813_PP_4191,325.1755,473.4303,normal
PP_0812_PP_4189-R3,3,False,2,322.1197,False,PP_0812_PP_4189,325.1755,473.4303,normal
PP_0814_PP_0815_PP_1317-R1,3,False,3,321.4868,True,PP_0814_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0437_PP_0814-R3,3,False,2,317.2207,True,PP_0437_PP_0814,325.1755,473.4303,normal
PP_0814_PP_2136-R2,3,False,2,317.1639,True,PP_0814_PP_2136,325.1755,473.4303,normal
PP_0812_PP_4189-R1,3,False,2,316.7853,False,PP_0812_PP_4189,325.1755,473.4303,normal
PP_0368_PP_4189-R2,3,False,2,315.3215,True,PP_0368_PP_4189,325.1755,473.4303,normal
PP_0813_PP_1769_PP_4189-R3,3,False,3,315.2621,False,PP_0813_PP_1769_PP_4189,325.1755,473.4303,normal
PP_0813_PP_1769_PP_4189-R2,3,False,3,315.0608,False,PP_0813_PP_1769_PP_4189,325.1755,473.4303,normal
PP_0812_PP_0814-R2,3,False,2,312.2412,True,PP_0812_PP_0814,325.1755,473.4303,normal
PP_4189_PP_4192-R2,3,False,2,309.2708,True,PP_4189_PP_4192,325.1755,473.4303,normal
PP_0751_PP_0813_PP_4191-R1,3,False,3,308.8368,False,PP_0751_PP_0813_PP_4191,325.1755,473.4303,normal
PP_0528_PP_4120_PP_4191-R3,3,False,3,308.4656,False,PP_0528_PP_4120_PP_4191,325.1755,473.4303,normal
PP_0812_PP_4189-R2,3,False,2,306.0144,False,PP_0812_PP_4189,325.1755,473.4303,normal
PP_0812_PP_0814-R3,3,False,2,305.3606,True,PP_0812_PP_0814,325.1755,473.4303,normal
PP_0812_PP_0814-R1,3,False,2,305.126,True,PP_0812_PP_0814,325.1755,473.4303,normal
PP_0437_PP_0814-R1,3,False,2,305.1196,True,PP_0437_PP_0814,325.1755,473.4303,normal
PP_4189_PP_4192-R3,3,False,2,304.9036,True,PP_4189_PP_4192,325.1755,473.4303,normal
PP_0751_PP_4189-R2,3,False,2,303.603,True,PP_0751_PP_4189,325.1755,473.4303,normal
PP_0813_PP_0814-R1,3,False,2,303.3752,True,PP_0813_PP_0814,325.1755,473.4303,normal
PP_0528_PP_4120_PP_4191-R1,3,False,3,302.46,False,PP_0528_PP_4120_PP_4191,325.1755,473.4303,normal
PP_0751_PP_0813_PP_4191-R3,3,False,3,299.8606,False,PP_0751_PP_0813_PP_4191,325.1755,473.4303,normal
PP_0528_PP_0813_PP_4191-R3,3,False,3,299.6789,False,PP_0528_PP_0813_PP_4191,325.1755,473.4303,normal
PP_0813_PP_4191-R2,3,False,2,299.0955,False,PP_0813_PP_4191,325.1755,473.4303,normal
PP_0813_PP_4191-R3,3,False,2,297.2606,False,PP_0813_PP_4191,325.1755,473.4303,normal
PP_0437_PP_0814-R2,3,False,2,296.4198,True,PP_0437_PP_0814,325.1755,473.4303,normal
PP_0528_PP_4120_PP_4191-R2,3,False,3,294.3429,False,PP_0528_PP_4120_PP_4191,325.1755,473.4303,normal
PP_0751_PP_4189-R3,3,False,2,292.3867,True,PP_0751_PP_4189,325.1755,473.4303,normal
PP_0437_PP_4189-R2,3,False,2,288.7084,True,PP_0437_PP_4189,325.1755,473.4303,normal
PP_0813_PP_0814_PP_1769-R1,3,False,3,287.2179,False,PP_0813_PP_0814_PP_1769,325.1755,473.4303,normal
PP_0751_PP_0813_PP_4191-R2,3,False,3,284.9774,False,PP_0751_PP_0813_PP_4191,325.1755,473.4303,normal
PP_0751_PP_4189-R1,3,False,2,282.1882,True,PP_0751_PP_4189,325.1755,473.4303,normal
PP_2136_PP_4189-R3,3,False,2,279.3125,True,PP_2136_PP_4189,325.1755,473.4303,normal
PP_0813_PP_4189_PP_4191-R2,3,False,3,276.7185,False,PP_0813_PP_4189_PP_4191,325.1755,473.4303,normal
PP_0813_PP_4189_PP_4191-R1,3,False,3,272.8145,False,PP_0813_PP_4189_PP_4191,325.1755,473.4303,normal
PP_0813_PP_4189_PP_4191-R3,3,False,3,270.6158,False,PP_0813_PP_4189_PP_4191,325.1755,473.4303,normal
PP_0813_PP_0814_PP_1769-R2,3,False,3,270.0,False,PP_0813_PP_0814_PP_1769,325.1755,473.4303,normal
PP_0813_PP_0814_PP_1769-R3,3,False,3,268.4287,False,PP_0813_PP_0814_PP_1769,325.1755,473.4303,normal
PP_0368_PP_1769-R1,3,False,2,257.751,False,PP_0368_PP_1769,325.1755,473.4303,normal
PP_0437_PP_4189-R1,3,False,2,255.5091,True,PP_0437_PP_4189,325.1755,473.4303,normal
PP_0437_PP_0751_PP_4191-R3,3,False,3,247.9821,False,PP_0437_PP_0751_PP_4191,325.1755,473.4303,normal
PP_0813_PP_1769-R3,3,False,2,247.6574,False,PP_0813_PP_1769,325.1755,473.4303,normal
PP_1769_PP_4192-R1,3,False,2,245.7129,False,PP_1769_PP_4192,325.1755,473.4303,normal
PP_0813_PP_1769-R2,3,False,2,243.7555,False,PP_0813_PP_1769,325.1755,473.4303,normal
PP_2136_PP_4189-R1,3,False,2,242.3637,True,PP_2136_PP_4189,325.1755,473.4303,normal
PP_0751_PP_0814_PP_1769-R2,3,False,3,241.3749,False,PP_0751_PP_0814_PP_1769,325.1755,473.4303,normal
PP_2136_PP_4189-R2,3,False,2,240.306,True,PP_2136_PP_4189,325.1755,473.4303,normal
PP_0368_PP_1769-R3,3,False,2,240.2485,False,PP_0368_PP_1769,325.1755,473.4303,normal
PP_0751_PP_1769_PP_4189-R3,3,False,3,238.6056,False,PP_0751_PP_1769_PP_4189,325.1755,473.4303,normal
PP_0751_PP_0814_PP_1769-R3,3,False,3,237.3193,False,PP_0751_PP_0814_PP_1769,325.1755,473.4303,normal
PP_0437_PP_0751_PP_4191-R1,3,False,3,235.628,False,PP_0437_PP_0751_PP_4191,325.1755,473.4303,normal
PP_1769_PP_4192-R3,3,False,2,233.7951,False,PP_1769_PP_4192,325.1755,473.4303,normal
PP_0813_PP_1769-R1,3,False,2,233.6436,False,PP_0813_PP_1769,325.1755,473.4303,normal
PP_1769_PP_2136-R3,3,False,2,229.7548,False,PP_1769_PP_2136,325.1755,473.4303,normal
PP_1769_PP_2136-R2,3,False,2,226.6409,False,PP_1769_PP_2136,325.1755,473.4303,normal
PP_0368_PP_1769-R2,3,False,2,225.5437,False,PP_0368_PP_1769,325.1755,473.4303,normal
PP_0528_PP_0815_PP_1317_PP_4191-R3,3,False,4,224.891,False,PP_0528_PP_0815_PP_1317_PP_4191,325.1755,473.4303,normal
PP_1769_PP_2136-R1,3,False,2,223.4237,False,PP_1769_PP_2136,325.1755,473.4303,normal
PP_0751_PP_1769_PP_4189-R2,3,False,3,222.7789,False,PP_0751_PP_1769_PP_4189,325.1755,473.4303,normal
PP_1769_PP_4192-R2,3,False,2,222.4412,False,PP_1769_PP_4192,325.1755,473.4303,normal
PP_0751_PP_1769_PP_4189-R1,3,False,3,221.116,False,PP_0751_PP_1769_PP_4189,325.1755,473.4303,normal
PP_0437_PP_0751_PP_4191-R2,3,False,3,219.1014,False,PP_0437_PP_0751_PP_4191,325.1755,473.4303,normal
PP_0751_PP_0815_PP_1317-R3,3,False,3,210.1534,False,PP_0751_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0751_PP_0815_PP_1317-R2,3,False,3,209.5857,False,PP_0751_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0751_PP_0815_PP_1317-R1,3,False,3,206.3506,False,PP_0751_PP_0815_PP_1317,325.1755,473.4303,normal
PP_0528_PP_0815_PP_1317_PP_4191-R2,3,False,4,205.0037,False,PP_0528_PP_0815_PP_1317_PP_4191,325.1755,473.4303,normal
PP_1506_PP_1769-R3,3,False,2,202.637,False,PP_1506_PP_1769,325.1755,473.4303,normal
PP_0528_PP_0815_PP_1317_PP_4191-R1,3,False,4,202.3802,False,PP_0528_PP_0815_PP_1317_PP_4191,325.1755,473.4303,normal
PP_1506_PP_1769-R1,3,False,2,199.7352,False,PP_1506_PP_1769,325.1755,473.4303,normal
PP_0437_PP_1769-R1,3,False,2,194.8278,False,PP_0437_PP_1769,325.1755,473.4303,normal
PP_0751_PP_0814_PP_1769-R1,3,False,3,194.8207,False,PP_0751_PP_0814_PP_1769,325.1755,473.4303,normal
PP_0815_PP_1317_PP_4191-R1,3,False,3,192.2836,False,PP_0815_PP_1317_PP_4191,325.1755,473.4303,normal
Control_P3-R2,3,True,0,187.5493,True,Control,325.1755,473.4303,control
PP_1506_PP_1769-R2,3,False,2,186.4416,False,PP_1506_PP_1769,325.1755,473.4303,normal
Control_P3-R3,3,True,0,186.3067,True,Control,325.1755,473.4303,control
Control_P2-R3,3,True,0,185.2032,True,Control,325.1755,473.4303,control
PP_0815_PP_1317_PP_4191-R3,3,False,3,184.6468,False,PP_0815_PP_1317_PP_4191,325.1755,473.4303,normal
PP_0437_PP_1769-R2,3,False,2,184.137,False,PP_0437_PP_1769,325.1755,473.4303,normal
Control_P1-R3,3,True,0,182.1113,True,Control,325.1755,473.4303,control
Control_P3-R1,3,True,0,182.0178,True,Control,325.1755,473.4303,control
PP_0815_PP_1317_PP_4191-R2,3,False,3,176.1348,False,PP_0815_PP_1317_PP_4191,325.1755,473.4303,normal
Control_P2-R2,3,True,0,173.3588,True,Control,325.1755,473.4303,control
PP_0437_PP_1769-R3,3,False,2,170.8997,False,PP_0437_PP_1769,325.1755,473.4303,normal
Control_P2-R1,3,True,0,166.3666,True,Control,325.1755,473.4303,control
PP_1317-R3,3,False,1,164.9031,True,PP_1317,325.1755,473.4303,normal
Control_P1-R1,3,True,0,164.5141,True,Control,325.1755,473.4303,control
Control_P1-R2,3,True,0,164.3461,True,Control,325.1755,473.4303,control
PP_1769_PP_4189-R3,3,False,2,160.0672,False,PP_1769_PP_4189,325.1755,473.4303,normal
PP_1317-R1,3,False,1,158.8497,True,PP_1317,325.1755,473.4303,normal
PP_1317-R2,3,False,1,152.071,True,PP_1317,325.1755,473.4303,normal
PP_1769_PP_4189-R1,3,False,2,149.9129,False,PP_1769_PP_4189,325.1755,473.4303,normal
Control_P4-R3,3,True,0,147.3451,True,Control,325.1755,473.4303,control
PP_1769_PP_4189-R2,3,False,2,146.6603,False,PP_1769_PP_4189,325.1755,473.4303,normal
Control_P4-R1,3,True,0,144.896,True,Control,325.1755,473.4303,control
Control_P4-R2,3,True,0,141.962,True,Control,325.1755,473.4303,control
PP_0815_PP_1317-R3,1,False,2,468.3266,True,PP_0815_PP_1317,226.0873,468.3266,max
