orig,has_6letter_substring,extracted
sp|Q88PJ8|Q88PJ8_PSEPK Pp_0852,True,Q88PJ8
sp|Q88PK0|RLMN_PSEPK Rlmn,True,Q88PK0
sp|Q88PK1|NDK_PSEPK Ndk,True,Q88PK1
sp|Q88PK2|Q88PK2_PSEPK Pp_0848,True,Q88PK2
sp|Q88PK3|Q88PK3_PSEPK Pp_0847,True,Q88PK3
sp|Q88PK4|HSCA_PSEPK Hsca,True,Q88PK4
sp|Q88PK5|HSCB_PSEPK Hscb,True,Q88PK5
sp|Q88PK6|Q88PK6_PSEPK Isca,True,Q88PK6
sp|Q88PK7|Q88PK7_PSEPK Iscu,True,Q88PK7
sp|Q88PK8|ISCS_PSEPK Iscs,True,Q88PK8
sp|Q88PK9|Q88PK9_PSEPK Pp_0841,True,Q88PK9
sp|Q88PL0|Q88PL0_PSEPK Cyse,True,Q88PL0
sp|Q88PL1|Q88PL1_PSEPK Trmj,True,Q88PL1
sp|Q88PL2|Q88PL2_PSEPK Suhb,True,Q88PL2
sp|Q88PL3|Q88PL3_PSEPK Pp_0837,True,Q88PL3
sp|Q88PL4|Q88PL4_PSEPK Secf,True,Q88PL4
sp|Q88PL5|Q88PL5_PSEPK Secd,True,Q88PL5
sp|Q88PL7|TGT_PSEPK Tgt,True,Q88PL7
sp|Q88PL8|QUEA_PSEPK Quea,True,Q88PL8
sp|Q88PM0|Q88PM0_PSEPK Pp_0830,True,Q88PM0
sp|Q88PM4|Q88PM4_PSEPK Pp_0826,True,Q88PM4
sp|Q88PM6|Q88PM6_PSEPK Pp_0824,True,Q88PM6
sp|Q88PM7|SELU_PSEPK Selu,True,Q88PM7
sp|Q88PM9|Q88PM9_PSEPK Pp_0820,True,Q88PM9
sp|Q88PN2|Q88PN2_PSEPK Pp_0817,True,Q88PN2
sp|Q88PN5|Q88PN5_PSEPK Cyoc,True,Q88PN5
sp|Q88PN6|Q88PN6_PSEPK Cyob,True,Q88PN6
sp|Q88PN7|Q88PN7_PSEPK Cyoa,True,Q88PN7
sp|Q88PP1|Q88PP1_PSEPK Pp_0807,True,Q88PP1
sp|Q88PP2|Q88PP2_PSEPK Pp_0806,True,Q88PP2
sp|Q88PP5|Q88PP5_PSEPK Pp_0803,True,Q88PP5
sp|Q88PP6|Q88PP6_PSEPK Chev-1,True,Q88PP6
sp|Q88PP9|Q88PP9_PSEPK Pp_0799,True,Q88PP9
sp|Q88PQ1|Q88PQ1_PSEPK Pp_0797,True,Q88PQ1
sp|Q88PQ3|Q88PQ3_PSEPK Frua,True,Q88PQ3
sp|Q88PQ4|Q88PQ4_PSEPK Fruk,True,Q88PQ4
sp|Q88PQ5|Q88PQ5_PSEPK Frub,True,Q88PQ5
sp|Q88PQ6|Q88PQ6_PSEPK Frur,True,Q88PQ6
sp|Q88PQ8|Q88PQ8_PSEPK Pp_0790,True,Q88PQ8
sp|Q88PQ9|Q88PQ9_PSEPK Ampd,True,Q88PQ9
sp|Q88PR0|Q88PR0_PSEPK Pp_0788,True,Q88PR0
sp|Q88PR1|Q88PR1_PSEPK Nadc,True,Q88PR1
sp|Q88PR2|Q88PR2_PSEPK Trxb,True,Q88PR2
sp|Q88PR9|Q88PR9_PSEPK Pp_0779,True,Q88PR9
sp|Q88PS1|Q88PS1_PSEPK Pp_0777,True,Q88PS1
sp|Q88PS2|Q88PS2_PSEPK Slyd,True,Q88PS2
sp|Q88PS4|PTA_PSEPK Pta,True,Q88PS4
sp|Q88PS5|Q88PS5_PSEPK Pp_0773,True,Q88PS5
sp|Q88PS6|Q88PS6_PSEPK Pp_0772,True,Q88PS6
sp|Q88PS7,True,Q88PS7
sp|Q88PS9|Q88PS9_PSEPK Pp_0769,True,Q88PS9
sp|Q88PT0|Q88PT0_PSEPK Pp_0768,True,Q88PT0
sp|Q88PT2|Q88PT2_PSEPK Pp_0766,True,Q88PT2
sp|Q88PT3|Q88PT3_PSEPK Pp_0765,True,Q88PT3
sp|Q88PT5|Q88PT5_PSEPK Pp_0763,True,Q88PT5
sp|Q88PT6|Q88PT6_PSEPK Hpra,True,Q88PT6
sp|Q88PT7|RSMC_PSEPK Rsmc,True,Q88PT7
sp|Q88PT9|Q88PT9_PSEPK Pp_0759,True,Q88PT9
sp|Q88PU2|Q88PU2_PSEPK Pp_0756,True,Q88PU2
sp|Q88PU5|Q88PU5_PSEPK Pp_0753,True,Q88PU5
sp|Q88PU7|MQO1_PSEPK Mqo1,True,Q88PU7
sp|Q88PU8|Q88PU8_PSEPK Pp_0750,True,Q88PU8
sp|Q88PU9|Q88PU9_PSEPK Pp_0749,True,Q88PU9
sp|Q88PV1|Q88PV1_PSEPK Pp_0747,True,Q88PV1
sp|Q88PV2|UPP_PSEPK Upp,True,Q88PV2
sp|Q88PV3,True,Q88PV3
sp|Q88PV4|HEMH_PSEPK Hemh,True,Q88PV4
sp|Q88PV5|Q88PV5_PSEPK Pp_0743,True,Q88PV5
sp|Q88PV6|Q88PV6_PSEPK Pp_0742,True,Q88PV6
sp|Q88PW0|Q88PW0_PSEPK Pp_0738,True,Q88PW0
sp|Q88PW1|Q88PW1_PSEPK Pp_0737,True,Q88PW1
sp|Q88PW2|MURI_PSEPK Muri,True,Q88PW2
sp|Q88PW3|Q88PW3_PSEPK Pp_0735,True,Q88PW3
sp|Q88PW4|Q88PW4_PSEPK Hemk,True,Q88PW4
sp|Q88PW5|RF1_PSEPK Prfa,True,Q88PW5
sp|Q88PW6|HEM1_PSEPK Hema,True,Q88PW6
sp|Q88PX2,True,Q88PX2
sp|Q88PX3|Q88PX3_PSEPK Pp_0725,True,Q88PX3
sp|Q88PX4|LOLB_PSEPK Lolb,True,Q88PX4
sp|Q88PX5|ISPE_PSEPK Ispe,True,Q88PX5
sp|Q88PX6|KPRS_PSEPK Prs,True,Q88PX6
sp|Q88PX7|RL25_PSEPK Rply,True,Q88PX7
sp|Q88PX8|PTH_PSEPK Pth,True,Q88PX8
sp|Q88PX9|Q88PX9_PSEPK Ychf,True,Q88PX9
sp|Q88PY6|Q88PY6_PSEPK Pp_0712,True,Q88PY6
sp|Q88PY7|Q88PY7_PSEPK Pp_0711,True,Q88PY7
sp|Q88PZ1|Q88PZ1_PSEPK Pp_0707,True,Q88PZ1
sp|Q88PZ3|Q88PZ3_PSEPK Pp_0705,True,Q88PZ3
sp|Q88Q02|Q88Q02_PSEPK Pp_0696,True,Q88Q02
sp|Q88Q03|Q88Q03_PSEPK Pp_0695,True,Q88Q03
sp|Q88Q04|Q88Q04_PSEPK Pp_0694,True,Q88Q04
sp|Q88Q05|Q88Q05_PSEPK Pp_0693,True,Q88Q05
sp|Q88Q06|Q88Q06_PSEPK Crea,True,Q88Q06
sp|Q88Q07|PROB_PSEPK Prob,True,Q88Q07
sp|Q88Q08|OBG_PSEPK Obg,True,Q88Q08
sp|Q88Q09|RL27_PSEPK Rpma,True,Q88Q09
sp|Q88Q10|RL21_PSEPK Rplu,True,Q88Q10
sp|Q88Q11|Q88Q11_PSEPK Ispb,True,Q88Q11
sp|Q88Q12|Q88Q12_PSEPK Phna,True,Q88Q12
sp|Q88Q14|Q88Q14_PSEPK Fklb-1,True,Q88Q14
sp|Q88Q18|Q88Q18_PSEPK Pp_0680,True,Q88Q18
sp|Q88Q19|Q88Q19_PSEPK Pp_0679,True,Q88Q19
sp|Q88Q23|Q88Q23_PSEPK Gdha,True,Q88Q23
sp|Q88Q24|Q88Q24_PSEPK Pp_0674,True,Q88Q24
sp|Q88Q26|Q88Q26_PSEPK Pp_0672,True,Q88Q26
sp|Q88Q27|GLYA2_PSEPK Glya2,True,Q88Q27
sp|Q88Q31,True,Q88Q31
sp|Q88Q33|Q88Q33_PSEPK PP_0665,True,Q88Q33
sp|Q88Q34|Q88Q34_PSEPK Pp_0664,True,Q88Q34
sp|Q88Q40|Q88Q40_PSEPK Pp_0658,True,Q88Q40
sp|Q88Q41|Q88Q41_PSEPK Pp_0657,True,Q88Q41
sp|Q88Q44|MDH_PSEPK Mdh,True,Q88Q44
sp|Q88Q47|Q88Q47_PSEPK Pp_0651,True,Q88Q47
sp|Q88Q58|Q88Q58_PSEPK Pp_0640,True,Q88Q58
sp|Q88Q62|Q88Q62_PSEPK Pila,True,Q88Q62
sp|Q88Q65|COAE_PSEPK Coae,True,Q88Q65
sp|Q88Q66|YACG_PSEPK Yacg,True,Q88Q66
sp|Q88Q70|Q88Q70_PSEPK Ndh,True,Q88Q70
sp|Q88Q71|CLPB_PSEPK,True,Q88Q71
sp|Q88Q72|Q88Q72_PSEPK Pp_0624,True,Q88Q72
sp|Q88Q73|Q88Q73_PSEPK Bamd,True,Q88Q73
sp|Q88Q74|Q88Q74_PSEPK Pp_0621,True,Q88Q74
sp|Q88Q75|Q88Q75_PSEPK Pp_0620,True,Q88Q75
sp|Q88Q76|Q88Q76_PSEPK Pp_0619,True,Q88Q76
sp|Q88Q79|Q88Q79_PSEPK Pp_0616,True,Q88Q79
sp|Q88Q80|Q88Q80_PSEPK Pp_0615,True,Q88Q80
sp|Q88Q81|Q88Q81_PSEPK Pp_0614,True,Q88Q81
sp|Q88Q82|Q88Q82_PSEPK Pp_0613,True,Q88Q82
sp|Q88Q83|Q88Q83_PSEPK Pp_0612,True,Q88Q83
sp|Q88Q89|ISPH_PSEPK Isph,True,Q88Q89
sp|Q88Q90|Q88Q90_PSEPK Fkpb,True,Q88Q90
sp|Q88Q91|LSPA_PSEPK Lspa,True,Q88Q91
sp|Q88Q92|SYI_PSEPK Iles,True,Q88Q92
sp|Q88Q93|Q88Q93_PSEPK Ribf,True,Q88Q93
sp|Q88Q94,True,Q88Q94
sp|Q88Q95|RS20_PSEPK Rpst,True,Q88Q95
sp|Q88Q96|Q88Q96_PSEPK Pp_0599,True,Q88Q96
sp|Q88Q97|Q88Q97_PSEPK Mmsa-1,True,Q88Q97
sp|Q88Q98|Q88Q98_PSEPK Pp_0596,True,Q88Q98
sp|Q88Q99|Q88Q99_PSEPK Pp_0595,True,Q88Q99
sp|Q88QA0|Q88QA0_PSEPK Pp_0594,True,Q88QA0
sp|Q88QA2|Q88QA2_PSEPK Pp_0592,True,Q88QA2
sp|Q88QA3|ADE_PSEPK Pp_0591,True,Q88QA3
sp|Q88QA7|Q88QA7_PSEPK Pp_0587,True,Q88QA7
sp|Q88QA8|Q88QA8_PSEPK Pp_0586,True,Q88QA8
sp|Q88QB0|Q88QB0_PSEPK Pp_0584,True,Q88QB0
sp|Q88QB2|Q88QB2_PSEPK Pp_0582,True,Q88QB2
sp|Q88QB3|Q88QB3_PSEPK Pp_0581,True,Q88QB3
sp|Q88QB4|Q88QB4_PSEPK Pp_0580,True,Q88QB4
sp|Q88QB6|Q88QB6_PSEPK Pp_0578,True,Q88QB6
sp|Q88QB7|Q88QB7_PSEPK Pp_0577,True,Q88QB7
sp|Q88QB8|Q88QB8_PSEPK Pp_0576,True,Q88QB8
sp|Q88QC0|Q88QC0_PSEPK Pp_0574,True,Q88QC0
sp|Q88QC4|Q88QC4_PSEPK Pp_0570,True,Q88QC4
sp|Q88QC7|SPEA_PSEPK Spea,True,Q88QC7
sp|Q88QC8|Q88QC8_PSEPK Pp_0566,True,Q88QC8
sp|Q88QC9|Q88QC9_PSEPK Pp_0565,True,Q88QC9
sp|Q88QD0|Q88QD0_PSEPK Pp_0564,True,Q88QD0
sp|Q88QD2|Q88QD2_PSEPK Ctpl,True,Q88QD2
sp|Q88QD3|Q88QD3_PSEPK Dsbd-1,True,Q88QD3
sp|Q88QD4|AROQ1_PSEPK Aroq1,True,Q88QD4
sp|Q88QD5|Q88QD5_PSEPK Accb,True,Q88QD5
sp|Q88QD6|Q88QD6_PSEPK Accc-1,True,Q88QD6
sp|Q88QE0|Q88QE0_PSEPK Acob,True,Q88QE0
sp|Q88QE2|Q88QE2_PSEPK Adh,True,Q88QE2
sp|Q88QE3|Q88QE3_PSEPK Pp_0551,True,Q88QE3
sp|Q88QE4|Q88QE4_PSEPK Pp_0550,True,Q88QE4
sp|Q88QE6|Q88QE6_PSEPK Ubid,True,Q88QE6
sp|Q88QE7|Q88QE7_PSEPK Mpl,True,Q88QE7
sp|Q88QE9|Q88QE9_PSEPK Pp_0545,True,Q88QE9
sp|Q88QF0|Q88QF0_PSEPK Pp_0544,True,Q88QF0
sp|Q88QF1|Q88QF1_PSEPK Eutb,True,Q88QF1
sp|Q88QF2|EUTC_PSEPK Eutc,True,Q88QF2
sp|Q88QF3|Q88QF3_PSEPK Pp_0541,True,Q88QF3
sp|Q88QF6|IPYR_PSEPK Ppa,True,Q88QF6
sp|Q88QF8|Q88QF8_PSEPK Pp_0536,True,Q88QF8
sp|Q88QG2|Q88QG2_PSEPK Pp_0532,True,Q88QG2
sp|Q88QG4,True,Q88QG4
sp|Q88QG5|EX7S_PSEPK Xseb,True,Q88QG5
sp|Q88QG6|Q88QG6_PSEPK Ispa,True,Q88QG6
sp|Q88QG7|DXS_PSEPK Dxs,True,Q88QG7
sp|Q88QH1|RIBA_PSEPK Riba,True,Q88QH1
sp|Q88QH2|Q88QH2_PSEPK Pp_0521,True,Q88QH2
sp|Q88QH4|Q88QH4_PSEPK Thil,True,Q88QH4
sp|Q88QH5|NUSB_PSEPK Nusb,True,Q88QH5
sp|Q88QH6|RISB_PSEPK Ribh,True,Q88QH6
sp|Q88QH7|Q88QH7_PSEPK Ribba-1,True,Q88QH7
sp|Q88QH8|Q88QH8_PSEPK Ribe-1,True,Q88QH8
sp|Q88QH9|Q88QH9_PSEPK Ribd,True,Q88QH9
sp|Q88QI0|NRDR_PSEPK Nrdr,True,Q88QI0
sp|Q88QI1|Q88QI1_PSEPK Pp_0512,True,Q88QI1
sp|Q88QI2|Q88QI2_PSEPK Trx-1,True,Q88QI2
sp|Q88QI3|Q88QI3_PSEPK Pp_0509,True,Q88QI3
sp|Q88QI4|Q88QI4_PSEPK Pp_0508,True,Q88QI4
sp|Q88QI8|Q88QI8_PSEPK Oprg,True,Q88QI8
sp|Q88QJ1|Q88QJ1_PSEPK Pp_0501,True,Q88QJ1
sp|Q88QJ2|Q88QJ2_PSEPK Pp_0500,True,Q88QJ2
sp|Q88QJ5|Q88QJ5_PSEPK Pp_0496,True,Q88QJ5
sp|Q88QJ6|Q88QJ6_PSEPK Ansb,True,Q88QJ6
sp|Q88QJ7|Q88QJ7_PSEPK Selb,True,Q88QJ7
sp|Q88QJ8|SELA_PSEPK Sela,True,Q88QJ8
sp|Q88QJ9|FDHE_PSEPK Fdhe,True,Q88QJ9
sp|Q88QK0|Q88QK0_PSEPK Pp_0491,True,Q88QK0
sp|Q88QK1|Q88QK1_PSEPK Pp_0490,True,Q88QK1
sp|Q88QK5|SSB_PSEPK Ssb,True,Q88QK5
sp|Q88QK6|Q88QK6_PSEPK Pp_0484,True,Q88QK6
sp|Q88QK7|UVRA_PSEPK Uvra,True,Q88QK7
sp|Q88QK8|Q88QK8_PSEPK Pp_0482,True,Q88QK8
sp|Q88QK9|Q88QK9_PSEPK Kata,True,Q88QK9
sp|Q88QL0|RL17_PSEPK Rplq,True,Q88QL0
sp|Q88QL1|RPOA_PSEPK Rpoa,True,Q88QL1
sp|Q88QL2|RS4_PSEPK Rpsd,True,Q88QL2
sp|Q88QL3|RS13_PSEPK Rpsm,True,Q88QL3
sp|Q88QL5|Q88QL5_PSEPK Secy,True,Q88QL5
sp|Q88QL6|RL15_PSEPK Rplo,True,Q88QL6
sp|Q88QL7|RL30_PSEPK Rpmd,True,Q88QL7
sp|Q88QL8|RS5_PSEPK Rpse,True,Q88QL8
sp|Q88QL9|RL18_PSEPK Rplr,True,Q88QL9
sp|Q88QM0|RL6_PSEPK Rplf,True,Q88QM0
sp|Q88QM1|RS8_PSEPK Rpsh,True,Q88QM1
sp|Q88QM2|RS14_PSEPK Rpsn,True,Q88QM2
sp|Q88QM3|RL5_PSEPK,True,Q88QM3
sp|Q88QM4|RL24_PSEPK Rplx,True,Q88QM4
sp|Q88QM5|RL14_PSEPK Rpln,True,Q88QM5
sp|Q88QM6|RS17_PSEPK Rpsq,True,Q88QM6
sp|Q88QM7|RL29_PSEPK Rpmc,True,Q88QM7
sp|Q88QM8|RL16_PSEPK Rplp,True,Q88QM8
sp|Q88QM9|RS3_PSEPK Rpsc,True,Q88QM9
sp|Q88QN0|RL22_PSEPK Rplv,True,Q88QN0
sp|Q88QN1|RS19_PSEPK Rpss,True,Q88QN1
sp|Q88QN2|RL2_PSEPK Rplb,True,Q88QN2
sp|Q88QN3|RL23_PSEPK Rplw,True,Q88QN3
sp|Q88QN4|RL4_PSEPK,True,Q88QN4
sp|Q88QN5|RL3_PSEPK Rplc,True,Q88QN5
sp|Q88QN6|RS10_PSEPK Rpsj,True,Q88QN6
sp|Q88QN7|EFTU2_PSEPK,True,Q88QN7
sp|Q88QN8|EFG1_PSEPK Fusa,True,Q88QN8
sp|Q88QN9|RS7_PSEPK Rpsg,True,Q88QN9
sp|Q88QP0|RS12_PSEPK Rpsl,True,Q88QP0
sp|Q88QP1|RPOC_PSEPK Rpoc,True,Q88QP1
sp|Q88QP2|RPOB_PSEPK Rpob,True,Q88QP2
sp|Q88QP3|RL10_PSEPK Rplj,True,Q88QP3
sp|Q88QP4|RL1_PSEPK,True,Q88QP4
sp|Q88QP5|RL11_PSEPK Rplk,True,Q88QP5
sp|Q88QP6|Q88QP6_PSEPK Nusg,True,Q88QP6
sp|Q88QP7|Q88QP7_PSEPK Sece,True,Q88QP7
sp|Q88QP8|EFTU1_PSEPK Tufa,True,Q88QP8
sp|Q88QP9|Q88QP9_PSEPK Pp_0439,True,Q88QP9
sp|Q88QQ1|Q88QQ1_PSEPK Bira,True,Q88QQ1
sp|Q88QQ2|SYY_PSEPK Tyrs,True,Q88QQ2
sp|Q88QQ4|ANMK_PSEPK Anmk,True,Q88QQ4
sp|Q88QQ5|ERPA_PSEPK Erpa,True,Q88QQ5
sp|Q88QQ6|ARGC1_PSEPK Argc1,True,Q88QQ6
sp|Q88QQ8|Q88QQ8_PSEPK Pp_0430,True,Q88QQ8
sp|Q88QQ9|Q88QQ9_PSEPK Pp_0429,True,Q88QQ9
sp|Q88QR0|Q88QR0_PSEPK Pp_0428,True,Q88QR0
sp|Q88QR1|COQ7_PSEPK Coq7,True,Q88QR1
sp|Q88QR2|Q88QR2_PSEPK Pp_0426,True,Q88QR2
sp|Q88QR3|Q88QR3_PSEPK Pp_0425,True,Q88QR3
sp|Q88QR4|Q88QR4_PSEPK Crp,True,Q88QR4
sp|Q88QR5|Q88QR5_PSEPK Pp_0423,True,Q88QR5
sp|Q88QR6|TRPC_PSEPK Trpc,True,Q88QR6
sp|Q88QR7|TRPD_PSEPK Trpd,True,Q88QR7
sp|Q88QR8|Q88QR8_PSEPK Trpg,True,Q88QR8
sp|Q88QS1|Q88QS1_PSEPK Trpe,True,Q88QS1
sp|Q88QS2|GPH_PSEPK Pp_0416,True,Q88QS2
sp|Q88QS3|Q88QS3_PSEPK Rpe,True,Q88QS3
sp|Q88QS5|Q88QS5_PSEPK Pp_0413,True,Q88QS5
sp|Q88QS6|Q88QS6_PSEPK Pp_0412,True,Q88QS6
sp|Q88QS7|Q88QS7_PSEPK Pp_0411,True,Q88QS7
sp|Q88QS8|Q88QS8_PSEPK Uhpa,True,Q88QS8
sp|Q88QS9|Q88QS9_PSEPK Pp_0409,True,Q88QS9
sp|Q88QT0|Q88QT0_PSEPK Pp_0408,True,Q88QT0
sp|Q88QT2|Q88QT2_PSEPK Pp_0406,True,Q88QT2
sp|Q88QT3|Q88QT3_PSEPK Pp_0405,True,Q88QT3
sp|Q88QT4|SURA_PSEPK Sura,True,Q88QT4
sp|Q88QT5|PDXA_PSEPK Pdxa,True,Q88QT5
sp|Q88QT6|RSMA_PSEPK Rsma,True,Q88QT6
sp|Q88QT7|APAG_PSEPK Apag,True,Q88QT7
sp|Q88QT8|APAH_PSEPK Apah,True,Q88QT8
sp|Q88QT9|GLPE_PSEPK Glpe,True,Q88QT9
sp|Q88QU0|Q88QU0_PSEPK Pp_0397,True,Q88QU0
sp|Q88QU1|Q88QU1_PSEPK Pp_0395,True,Q88QU1
sp|Q88QU2|CCA_PSEPK Cca,True,Q88QU2
sp|Q88QU3,True,Q88QU3
sp|Q88QU4|Q88QU4_PSEPK Folb,True,Q88QU4
sp|Q88QU6|TSAD_PSEPK Tsad,True,Q88QU6
sp|Q88QU7|Q88QU7_PSEPK Rpod,True,Q88QU7
sp|Q88QU8|Q88QU8_PSEPK Pp_0386,True,Q88QU8
sp|Q88QV4,True,Q88QV4
sp|Q88QV5|PQQB_PSEPK Pqqb,True,Q88QV5
sp|Q88QV6|PQQC_PSEPK Pqqc,True,Q88QV6
sp|Q88QV7|PQQD1_PSEPK Pqqd1,True,Q88QV7
sp|Q88QV8|PQQE_PSEPK Pqqe,True,Q88QV8
sp|Q88QV9|Q88QV9_PSEPK Pp_0375,True,Q88QV9
sp|Q88QW2|Q88QW2_PSEPK Pp_0372,True,Q88QW2
sp|Q88QW4|Q88QW4_PSEPK Pp_0370,True,Q88QW4
sp|Q88QW6|Q88QW6_PSEPK Pp_0368,True,Q88QW6
sp|Q88QW7|Q88QW7_PSEPK Pp_0367,True,Q88QW7
sp|Q88QW8|Q88QW8_PSEPK Biod,True,Q88QW8
sp|Q88QX0|Q88QX0_PSEPK Bioh,True,Q88QX0
sp|Q88QX1|BIOF_PSEPK Biof,True,Q88QX1
sp|Q88QX4|Q88QX4_PSEPK Modr,True,Q88QX4
sp|Q88QX5|Q88QX5_PSEPK Pp_0359,True,Q88QX5
sp|Q88QX7|Q88QX7_PSEPK Pp_0357,True,Q88QX7
sp|Q88QX8|MASZ_PSEPK Glcb,True,Q88QX8
sp|Q88QX9|Q88QX9_PSEPK Pp_0355,True,Q88QX9
sp|Q88QY0|Q88QY0_PSEPK Pp_0354,True,Q88QY0
sp|Q88QY1|Q88QY1_PSEPK Pp_0353,True,Q88QY1
sp|Q88QY4|Q88QY4_PSEPK PP_0350,True,Q88QY4
sp|Q88QY7|Q88QY7_PSEPK Pp_0347,True,Q88QY7
sp|Q88QY8|Q88QY8_PSEPK Pp_0346,True,Q88QY8
sp|Q88QY9|Q88QY9_PSEPK Pp_0345,True,Q88QY9
sp|Q88QZ0|Q88QZ0_PSEPK Waap,True,Q88QZ0
sp|Q88QZ1|Q88QZ1_PSEPK Waag,True,Q88QZ1
sp|Q88QZ2|Q88QZ2_PSEPK Waac,True,Q88QZ2
sp|Q88QZ3|Q88QZ3_PSEPK Waaf,True,Q88QZ3
sp|Q88QZ4|GLNE_PSEPK Glne,True,Q88QZ4
sp|Q88QZ5|Q88QZ5_PSEPK Acee,True,Q88QZ5
sp|Q88QZ6|Q88QZ6_PSEPK Acef,True,Q88QZ6
sp|Q88QZ8|MSRA_PSEPK Msra,True,Q88QZ8
sp|Q88QZ9|Q88QZ9_PSEPK Pp_0335,True,Q88QZ9
sp|Q88R01|Q88R01_PSEPK Pp_0333,True,Q88R01
sp|Q88R04,True,Q88R04
sp|Q88R07|Q88R07_PSEPK Puru-1,True,Q88R07
sp|Q88R12|GLYA1_PSEPK Glya1,True,Q88R12
sp|Q88R13|Q88R13_PSEPK Pp_0321,True,Q88R13
sp|Q88R14|Q88R14_PSEPK Pp_0320,True,Q88R14
sp|Q88R15|Q88R15_PSEPK Pp_0319,True,Q88R15
sp|Q88R16|Q88R16_PSEPK Pp_0318,True,Q88R16
sp|Q88R17|Q88R17_PSEPK Pp_0317,True,Q88R17
sp|Q88R26|Q88R26_PSEPK Pp_0308,True,Q88R26
sp|Q88R27|Q88R27_PSEPK Pp_0307,True,Q88R27
sp|Q88R35|Q88R35_PSEPK Pp_0299,True,Q88R35
sp|Q88R36|Q88R36_PSEPK Pp_0298,True,Q88R36
sp|Q88R38|Q88R38_PSEPK Pp_0296,True,Q88R38
sp|Q88R40|Q88R40_PSEPK Pp_0294,True,Q88R40
sp|Q88R41|HIS6_PSEPK Hisf,True,Q88R41
sp|Q88R42|HIS4_PSEPK Hisa,True,Q88R42
sp|Q88R44|HIS5_PSEPK Hish,True,Q88R44
sp|Q88R45|HIS7_PSEPK Hisb,True,Q88R45
sp|Q88R46|Q88R46_PSEPK Pp_0288,True,Q88R46
sp|Q88R47|Q88R47_PSEPK Pp_0287,True,Q88R47
sp|Q88R48|Q88R48_PSEPK Muty,True,Q88R48
sp|Q88R49|FETP_PSEPK Pp_0285,True,Q88R49
sp|Q88R51|Q88R51_PSEPK Pp_0283,True,Q88R51
sp|Q88R52|Q88R52_PSEPK Pp_0282,True,Q88R52
sp|Q88R53|Q88R53_PSEPK Pp_0281,True,Q88R53
sp|Q88R54|Q88R54_PSEPK Pp_0280,True,Q88R54
sp|Q88R65|Q88R65_PSEPK Pp_0269,True,Q88R65
sp|Q88R66|Q88R66_PSEPK Oprq,True,Q88R66
sp|Q88R67|Q88R67_PSEPK Pp_0267,True,Q88R67
sp|Q88R68|AGUA_PSEPK Agua,True,Q88R68
sp|Q88R69|Q88R69_PSEPK Pp_0265,True,Q88R69
sp|Q88R70|Q88R70_PSEPK Pp_0264,True,Q88R70
sp|Q88R71|Q88R71_PSEPK Pp_0263,True,Q88R71
sp|Q88R72|Q88R72_PSEPK Pp_0262,True,Q88R72
sp|Q88R73|Q88R73_PSEPK Cysq,True,Q88R73
sp|Q88R74|Q88R74_PSEPK Nude,True,Q88R74
sp|Q88R75|Q88R75_PSEPK Pp_0259,True,Q88R75
sp|Q88R76|Q88R76_PSEPK Pp_0258,True,Q88R76
sp|Q88R80|Q88R80_PSEPK Pp_0254,True,Q88R80
sp|Q88R81|HSLO_PSEPK Hslo,True,Q88R81
sp|Q88R82,True,Q88R82
sp|Q88R83|Q88R83_PSEPK Hslr,True,Q88R83
sp|Q88R86|Q88R86_PSEPK Envz,True,Q88R86
sp|Q88R87|Q88R87_PSEPK Ompr-1,True,Q88R87
sp|Q88R88|Q88R88_PSEPK Pp_0245,True,Q88R88
sp|Q88R89|Q88R89_PSEPK Pp_0244,True,Q88R89
sp|Q88R90|GSH1_PSEPK Gsha,True,Q88R90
sp|Q88R91|Q88R91_PSEPK Pp_0242,True,Q88R91
sp|Q88R92|Q88R92_PSEPK Ssuf,True,Q88R92
sp|Q88R93|SSUB_PSEPK ssuB,True,Q88R93
sp|Q88R95|SSUD_PSEPK Ssud,True,Q88R95
sp|Q88R98|Q88R98_PSEPK Lsfa,True,Q88R98
sp|Q88R99|Q88R99_PSEPK Opre,True,Q88R99
sp|Q88RA0|Q88RA0_PSEPK Taua,True,Q88RA0
sp|Q88RA5|Q88RA5_PSEPK Pp_0228,True,Q88RA5
sp|Q88RA6|Q88RA6_PSEPK Pp_0227,True,Q88RA6
sp|Q88RA7|Q88RA7_PSEPK Pp_0226,True,Q88RA7
sp|Q88RA8|Q88RA8_PSEPK Pp_0225,True,Q88RA8
sp|Q88RB5,True,Q88RB5
sp|Q88RB8|Q88RB8_PSEPK Pp_0215,True,Q88RB8
sp|Q88RB9|DAVT_PSEPK,True,Q88RB9
sp|Q88RC0|DAVD_PSEPK,True,Q88RC0
sp|Q88RC9|Q88RC9_PSEPK Pp_0203,True,Q88RC9
sp|Q88RD0|Q88RD0_PSEPK Pp_0202,True,Q88RD0
sp|Q88RD1|Q88RD1_PSEPK Pp_0201,True,Q88RD1
sp|Q88RD3|Q88RD3_PSEPK Pp_0199,True,Q88RD3
sp|Q88RD6|Q88RD6_PSEPK Pp_0196,True,Q88RD6
sp|Q88RD8|Q88RD8_PSEPK Algp,True,Q88RD8
sp|Q88RE1|Q88RE1_PSEPK Pfra,True,Q88RE1
sp|Q88RE2|Q88RE2_PSEPK Hemy,True,Q88RE2
sp|Q88RE3|Q88RE3_PSEPK Pp_0188,True,Q88RE3
