Protein.Group,PP_0751_PP_0813_PP_0815_log2_FC,PP_0751_PP_0813_PP_0815_log10_pval,PP_0528_PP_0751_PP_0815_log2_FC,PP_0528_PP_0751_PP_0815_log10_pval,PP_0528_PP_0751_PP_0812_PP_0815_log2_FC,PP_0528_PP_0751_PP_0812_PP_0815_log10_pval,PP_0528_PP_0751_PP_0813_PP_0815_log2_FC,PP_0528_PP_0751_PP_0813_PP_0815_log10_pval,PP_0368_PP_0751_PP_0815_log2_FC,PP_0368_PP_0751_PP_0815_log10_pval,PP_0368_PP_0751_PP_0813_PP_0815_log2_FC,PP_0368_PP_0751_PP_0813_PP_0815_log10_pval,PP_0368_PP_0814_PP_0815_log2_FC,PP_0368_PP_0814_PP_0815_log10_pval,PP_0368_PP_0751_PP_0812_PP_0815_log2_FC,PP_0368_PP_0751_PP_0812_PP_0815_log10_pval,PP_0368_PP_0751_PP_0814_PP_0815_log2_FC,PP_0368_PP_0751_PP_0814_PP_0815_log10_pval,PP_0812_PP_0813_PP_0815_log2_FC,PP_0812_PP_0813_PP_0815_log10_pval,PP_0528_PP_0813_PP_0815_log2_FC,PP_0528_PP_0813_PP_0815_log10_pval,PP_0751_PP_0815_log2_FC,PP_0751_PP_0815_log10_pval,PP_0528_PP_0812_PP_0815_log2_FC,PP_0528_PP_0812_PP_0815_log10_pval,PP_0368_PP_0813_PP_0814_PP_0815_log2_FC,PP_0368_PP_0813_PP_0814_PP_0815_log10_pval,PP_0814_PP_0815_log2_FC,PP_0814_PP_0815_log10_pval,PP_0813_PP_0814_PP_0815_log2_FC,PP_0813_PP_0814_PP_0815_log10_pval,PP_0812_PP_0813_PP_0815_PP_1506_log2_FC,PP_0812_PP_0813_PP_0815_PP_1506_log10_pval,PP_0368_PP_0815_log2_FC,PP_0368_PP_0815_log10_pval,PP_0437_PP_0815_PP_1317_log2_FC,PP_0437_PP_0815_PP_1317_log10_pval,PP_0368_PP_0812_PP_0813_PP_0815_log2_FC,PP_0368_PP_0812_PP_0813_PP_0815_log10_pval,PP_0528_PP_0815_log2_FC,PP_0528_PP_0815_log10_pval,PP_0815_PP_2136_log2_FC,PP_0815_PP_2136_log10_pval,PP_0368_PP_0812_PP_0815_PP_2136_log2_FC,PP_0368_PP_0812_PP_0815_PP_2136_log10_pval,PP_0368_PP_0751_PP_0812_log2_FC,PP_0368_PP_0751_PP_0812_log10_pval,PP_0812_PP_0815_PP_1506_log2_FC,PP_0812_PP_0815_PP_1506_log10_pval
pnp,,,,,,,-0.30803336929969916,1.4825502506018793,,,-0.3206814056910376,3.7341035066564148,,,,,,,,,,,,,,,-0.2205492440873546,2.4178834137786454,0.744186558446896,1.4928838222601621,-0.10947981921253676,2.220993726144432,,,,,,,,,,,-0.24644588045182902,5.707154649393279,,,-0.16763114386026898,2.680728967082504,-0.24064314910369186,2.200414031319633
ppiA,,,,,,,2.079475335406786,1.8889522047328977,1.5919156064570288,1.8557655077183304,2.434673972489212,2.7559348474177185,,,1.4926226436645773,1.7079237488128263,2.8573308756242595,1.3441364367047168,2.4008325132911383,1.9963437856247737,2.4621155578534673,2.9944462318445604,2.5010720409612044,3.6781036596619923,2.752176368055773,1.309593000445672,,,3.4223393765823507,1.7659309832225931,1.7189460660299933,1.5545959507630687,2.8026784301062078,2.187445971073334,2.378810993672653,1.813589481434163,2.709989695899894,1.7270476786492541,1.547729429105588,13.992631129538621,3.0905610856224937,1.6250158196907378,1.6368388946853833,2.237226608993034,1.4407795693476328,2.0944572469136182,,,3.0228102345234205,2.7529703471388447
prmB,,,,,,,1.0295588999774092,2.4765779868104416,0.869153609761873,1.662447671384716,0.9949772993602175,3.997033731754809,0.7891156252643221,1.702880615823291,0.6490964641114016,5.846321838581176,,,,,1.210668616492334,1.918434786636081,,,,,,,,,0.6552021328798482,3.5236495461526394,1.1447679098126193,1.3291003023037438,,,0.2037813810867999,2.0619417308539703,0.5850857563988902,7.520724547847446,,,0.8546536569830695,1.3080686466165738,0.6463770473694742,2.3611774357121003,,,,
rbsB,,,,,,,1.8089582443622474,4.381804044470948,,,1.4421814547908034,3.916438250429253,,,0.5163535696881884,1.6718591325863417,1.8986550981564263,1.4707842556154511,,,1.9680326792230318,1.3291699653146023,,,,,2.6588176535887453,1.6148767781356455,,,,,1.6007104577442723,1.493781767173848,,,,,,,,,,,,,1.6775783253268375,1.766013492261077,,
rffG,,,,,,,-0.19779112737038168,2.418943395865933,0.26787926340058626,5.79545719573849,,,,,,,,,,,-0.5448228846512088,1.624887839044922,,,-0.7745263239287531,2.58409770183681,-0.1443430424294388,2.6322222890533005,-1.7422681421276702,1.862467956019828,0.21282855931763198,1.6752473311514997,-0.19625349683980076,1.5181748625879996,,,,,,,,,,,,,,,-0.24715823536782552,4.564451764022444
ribAB-I,,,,,,,-1.1508619664449065,1.3542338804341105,0.34389281203777605,2.886480598338148,-1.098098034951546,6.96625573124324,0.28371885793429086,3.417372336088546,,,,,-0.23073387582904956,1.8422893830140115,-1.1164868014549798,3.4421519633321487,-0.38643305175615744,3.391883317497865,,,,,,,0.28391412824185297,1.5032302619575333,-0.489170364683297,2.4354242459570306,,,,,0.35779409187814537,4.980179923602066,-0.9357367438596051,8.261871966214137,0.23544342887810582,2.4704613348033777,0.3581856625198529,5.042431310989976,0.3216912475228621,2.6462037705085892,-0.29074149299752927,1.3451860102594995
ribF,,,,,,,0.9283832693172902,3.262126976493373,,,,,,,,,,,,,,,-1.176027893164248,1.875206180710361,-1.5177858178299442,1.535235747976853,,,-3.026921385656356,11.026760506589868,,,0.8539010518633838,2.809691426060542,,,-1.9393510686950945,2.042533042706315,0.42022297443198664,1.3943279231502714,-2.843066989251171,6.134938198817595,0.32445083140281267,1.4482288636731,,,,,,
rpoE,,,,,,,0.41516382864489904,1.3786096582109424,1.7308648647448444,2.952259070172412,,,1.6648201625054049,4.550941575332979,1.493367406032184,1.4022949540944538,,,,,,,,,,,0.3267745432724146,1.3307774328214923,-2.6099761827743855,8.854516872536323,1.667680005407758,1.494418893337116,0.8051453027592055,1.3325880534739716,,,,,1.268502304159361,1.4160562807603763,,,,,1.52683134980272,6.49437540898324,,,,
rsgA,,,,,,,0.9141678587599107,1.6256652576564918,,,1.7309551005687906,2.5183506384344123,,,,,,,1.1787286993584611,1.9397624725927742,1.5489629293454732,2.0221824365999317,,,,,,,,,,,,,,,1.2779757046718827,1.6242753404206929,,,0.9057387121015118,1.4469608376288368,1.1096137131503025,2.0472621234276094,,,,,,
sdhD,,,,,,,-0.5303319699202436,2.5957504607555264,0.4378703347424923,4.61264385146342,0.2882788947666705,3.299412959892267,0.495319982607025,2.2176794322426256,0.47968759941372247,2.3246212697248314,,,,,,,,,,,,,0.6172102822735904,1.34824215785324,,,,,,,,,0.21978056001167456,1.6984521557624028,,,,,0.3155219066938989,1.9782267533719102,0.6033276694750335,2.280855516945372,,
srkA,,,,,,,2.019424595488034,1.9180766325180276,1.4082089180727615,1.6894895850312175,,,,,1.5716045896357675,1.9750300047794282,,,,,1.514871669696428,1.7172225108420005,,,,,-2.5828495714436217,7.370419794767808,,,1.6078890172625084,2.0299969641863442,,,,,,,,,,,1.9015669921996217,1.3426099513153906,0.9472002210054484,3.330913115170159,0.9118931214370146,4.161312379986918,,
tgt,,,,,,,-1.6095296577497,1.8226805404503954,0.4580131220283453,2.4370443287040917,,,0.5854126900231348,1.7052862807159468,0.6051871815460614,2.3203490767439674,-4.2814231376084635,12.643361968671533,,,,,,,,,-4.715342822799726,13.426733604435883,,,0.43657548233988286,6.512139038719495,,,,,,,0.740093785944676,3.7458577001759306,,,,,0.7037603499562927,1.5530420364642996,0.5383284815832079,1.94952631052901,,
thiO,,,,,,,0.4263681980430935,4.014091211778413,-0.24819167792963334,1.446583657862049,1.5385411827029052,1.4127904628625132,,,,,,,,,,,,,,,,,-1.7673259428066446,1.4930137459390886,-0.337655236585588,1.7615434047585528,,,0.4385172198404786,2.1475531475832903,,,-0.32003098752549397,1.8008959558388473,-1.242272668396754,3.510557388737489,,,-0.35110029710198637,1.486408265832937,-0.7641224805769948,3.930244832327656,,
trxB,,,,,,,-0.51370760498585,1.4496434208722246,0.7954149818940313,5.247854577414791,-0.49512441229209214,2.9472072317462925,0.7611079462018759,1.8706972879113564,0.874771198583794,2.1248911843208695,,,,,,,0.20749640201956887,1.6978576355889157,,,-0.8420200757959537,1.4864664379689132,,,0.7526237616010513,2.7936944772532137,,,,,0.48618404876326216,2.1691431981938214,0.9185725216928432,1.9626012855865322,,,0.8276585205564015,11.425851959474151,1.0130216551869349,5.943400813794893,0.9311466514151792,2.040862643139255,-0.3708485158607613,6.065552469160896
ttgA,,,,,,,0.4254562103047745,2.219829335364122,,,,,0.17196627481540133,2.5989334833117477,,,,,,,,,,,0.28950738646743596,1.914518875198834,,,,,,,0.29526835323634015,4.407201861720961,,,,,-0.13404836276113008,1.5447727554694686,,,,,,,,,,
ttgC,,,,,,,3.4892584535360816,1.5257035478810244,3.20214566708709,2.1608400350828507,3.4160395541075506,1.8604420376790645,3.491617203417999,3.186679237619918,3.3322260402207458,2.519048163059989,3.5160541839016917,1.4437234021379375,,,3.4108341241363767,1.7117709453855834,,,,,3.3574458717090883,1.6057594138719946,-1.0733588264605745,1.88365411159998,3.1560647169506826,2.4188904556815043,3.2037576968461594,1.8042461661669542,,,0.8365824349155518,4.899915628215499,3.3337699352984482,2.867618094432745,,,3.4661236040097334,3.4541563679068767,3.317169247754244,3.0830615645831436,3.3106944424172045,2.0161311650316396,3.462108505470181,2.0703298415130225
xdhB,,,,,,,0.5336340934827144,2.5644059007980915,0.6191274547534158,1.6017334763855864,,,0.7745776105583096,2.019313065906799,,,,,,,1.0644281659067032,4.882372846410119,,,-0.4877904177653919,1.724591416473716,-1.8616246955642917,2.7860105985352304,,,0.5207929096779849,4.959047571591512,,,,,,,0.8421103817426465,6.355984717116657,,,,,0.653342484051292,2.995974050511839,,,,
ycgM,,,,,,,-1.1571338054214941,6.511154326400644,-0.5887337460838773,2.593902311565436,-0.8893386772111836,4.591535857286378,-1.2308381628980223,1.7744405464631021,,,,,,,,,,,0.380442770787457,1.5639303348255518,,,,,,,-0.48000324820133655,2.2668016079698217,,,0.4455607919182809,1.3439678520552683,-1.286928996553575,1.3100114109278416,,,,,,,-1.5574913299842212,1.5531082144867263,,
yghU,,,,,,,0.4392882080448058,1.3393095619862037,0.38844429002409897,4.4742438883001725,,,,,,,,,,,0.22356920450217574,1.5168596282432327,,,,,,,,,0.30693933251431893,1.793094292150355,,,,,,,,,,,0.34725824667025257,7.229398485728745,,,,,0.8254267992534767,2.2409848598140427
yiaD,,,,,,,-0.436408575289671,1.8207527339896974,0.3157743799231821,1.428843184443596,,,0.39499035622881135,3.825192018363794,,,,,0.3948615613181936,1.729122285539451,,,,,,,,,,,,,-0.2777943896330899,1.383922770519866,0.41466196980188186,2.1807631533701377,,,0.2800369186244745,2.0241788066499895,-0.44499104364801995,2.1341519345118787,,,,,,,,
ypfJ,,,,,,,1.5409187598834049,3.218303340302313,2.648198740099072,3.462115834631679,1.011057620174498,2.7608135114147454,2.4167159052524645,3.609862682864416,2.295716507204129,1.6392341501502619,,,2.394449660174495,5.356068588218579,1.9502382367761302,2.0173761246355015,1.7949491639662554,1.4153290759197674,2.1803798949574587,1.4404312620361992,,,2.323275552361968,1.3857091190245712,2.8984513546868294,3.6563047437161242,2.075776681420243,8.637767008401838,,,2.5114454747967607,2.8350315183561685,2.5285115370584195,8.120392550687246,,,2.1737688817770513,2.0313595987050244,2.1264230461707867,1.4297126593357392,1.7659985149829047,2.205613069094063,,
EF_1364,,,,,,,,,0.28961555917419934,1.3446522989382725,,,0.3769373003778126,1.4982127126973206,0.42404981603227987,1.729492316640567,,,,,,,,,,,,,,,,,,,,,,,0.5474650059041652,3.4549079767646282,,,,,0.4309367556101971,1.760496980928525,0.34472233615535697,1.6212192027973928,,
PP_0002,,,,,,,,,-2.1072509299469386,9.550079378358548,,,-0.7634865089020691,1.4738528767379178,-1.2185462138392158,1.5575212170133557,,,,,,,,,,,,,,,-1.2651414817050972,2.053742612432103,,,,,,,-1.317085682998381,3.604827218826255,,,-1.0200204886978002,2.5559236394527605,-1.0815705804630458,1.6361447757476917,,,,
PP_0017,,,,,,,,,-0.7912469629151223,3.7648216007143382,,,-0.6981916076096992,8.935116340897803,-0.7076009062984828,6.217156838349348,,,-0.6672287068702495,1.4057056919981186,,,-0.6673441786048219,4.6124771746662505,-1.0491355802650328,11.72505251020059,,,,,-0.6430341092715641,3.637207392480986,,,-0.9750363689829665,2.06643587997311,-0.740693842149252,10.099856210725926,-0.7330200060859285,9.893461529780357,,,-0.4689630641077236,7.049160536782547,-0.817913246837735,5.071659372770278,-0.807596433431182,4.503122625868895,0.256192421383855,1.3482628004964416
PP_0020,,,,,,,,,1.475076778010536,1.9919294483914516,,,2.0492765242215483,3.723579179241117,1.6400581110673378,3.0602958911523035,,,,,,,,,,,,,,,,,,,,,,,1.5905580219940543,2.9121097936798024,,,1.5397539059164351,2.5563719177141313,1.3007126857833315,4.170713028948934,1.6303525724339312,1.313720030763834,,
PP_0116,,,,,,,,,0.3089507148924775,1.5846708187256797,0.35713621999636197,1.885110080874553,0.34078048014887496,6.587972243442893,0.17525603822869174,1.6682293783561641,,,1.2097535371711043,1.888310968531535,0.46962166402184796,1.4193929549442772,1.4362333080481107,3.8057218593496134,1.4722402942541408,1.5691341384472242,0.3271234924190099,1.8042114029627956,,,0.3792672900861104,4.373477784045079,0.6823924651489757,2.6449881582888546,1.33184247259511,2.3730829338755592,1.5134079204054327,1.988482901595316,0.17583371922852675,2.947954153152672,0.8163337191264334,1.4532522335679108,0.4911201879609468,2.5143482247643334,,,,,0.7995379902700644,3.181151960104773
PP_0140,,,,,,,,,0.7495790236404256,9.415297606844634,,,0.8264041307063852,9.958776165467397,0.7563885984580255,1.419526979219792,,,,,,,,,,,0.1564424229866042,1.66075598392807,,,,,1.5079463100802788,8.372511689839891,,,,,0.7979064526822406,5.753052158880341,,,1.127335594246197,1.9499595958936586,0.730664097778644,10.644857897174482,,,1.656089702564618,1.8594417999225736
PP_0203,,,,,,,,,4.459619063080237,3.0361145713525155,,,4.408908167878151,2.127570491101209,4.287013941663872,2.7240886178522166,,,,,,,,,,,,,,,3.9030845562591474,1.611036873686069,,,,,,,4.449945494868567,3.8775571994024856,,,4.277739695591155,2.293598427776578,4.588649528923101,2.265299987931816,4.256616749010732,3.5842366564874286,,
PP_0335,,,,,,,,,1.6493026113485059,2.762957597302169,,,,,1.7103461618828186,5.433315255167226,,,,,,,,,,,,,,,1.2739094535609483,1.9574735114457436,,,,,,,1.7722761465993129,1.4905136369908873,,,1.7271067047928856,3.783733389358484,1.5436681931408103,3.5773882899843867,,,,
PP_0353,,,,,,,,,3.242738530659917,2.0479551080737526,,,3.171582701012582,1.6465801972383267,2.201236200439905,2.149973595525572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.266323997893656,2.2982282379581194,3.8214221498831473,2.2109034057219135,,
PP_0357,,,,,,,,,1.142117326830152,6.108893458317396,,,,,,,,,,,,,,,,,,,,,2.3906531625848744,1.9735788943568224,,,,,,,,,,,2.537202354635553,1.9662581179103489,,,,,,
PP_0680,,,,,,,,,0.22399577258571685,1.7217569021885781,,,,,,,,,,,,,,,,,,,,,0.1393247403310122,1.6515844522532823,,,,,,,,,,,0.211376060655698,2.3407100369912723,,,,,,
PP_0747,,,,,,,,,-5.000358194383708,10.179121079848391,,,,,-4.286901566927862,9.901210037018107,,,,,,,,,,,,,,,,,,,,,,,-4.316519636753639,9.92965579448159,,,,,-4.904885170831954,10.016043935958953,,,,
PP_0753,,,,,,,,,0.4138824658978848,3.726555757898221,,,0.3879200654721826,1.9682919930289349,,,,,0.530894540572922,1.4992367320005728,,,,,0.7267055487743239,1.9026147290419528,,,-0.17492099688252638,2.03579766489509,0.2549704984968883,7.828389968141934,,,0.4717681568658353,1.6145149840742405,0.6368937605381307,1.6450850518463034,0.186545395838173,2.9868320774383594,,,0.3250277197745041,1.5899882806961476,0.2257663920202551,1.551991259104227,,,,
PP_0768,,,,,,,,,-0.3515820475104966,1.419457105927302,,,0.6079870977284126,2.944327785764635,0.6121714728429225,3.353920042179602,,,,,0.3536134518381901,1.5850266473879213,,,-0.4235836207948957,5.304799798033926,0.361288238021041,3.364656394799954,,,0.5299146600455785,1.923841010163911,,,,,,,,,,,0.5513554536174692,2.1452194211423037,,,,,,
PP_0858,,,,,,,,,1.2959276553522519,5.262665974644802,,,0.9234692548113275,1.4919340251064488,,,-1.8241988291561513,1.9529301523010265,1.3112919300157397,2.8321407915121464,,,,,1.7415647297229475,6.27742707166027,-3.7175378469708926,4.3733258860268585,,,,,,,1.0671637058739645,5.242843679164818,1.8999092523964571,2.4440195421646207,,,1.3007830437852392,6.139860801187522,1.1103459531287387,1.8532750498987887,,,,,,
PP_0886,,,,,,,,,1.3755989905769275,2.162207383669874,,,1.4849339733663394,9.854873904319524,0.9818472264791944,2.7334115180241594,,,-0.8101429643246991,2.010108938047763,0.849378194954236,7.822908556944924,-0.8455929151640176,1.6414795784824245,,,,,-1.9687692483284929,7.659703183230138,1.569661958555113,2.781967522824884,1.002907380403593,4.48867879330501,,,,,0.8957548295701269,2.951471135494204,,,1.518697815328643,2.3531232762511918,1.2576672383566905,8.736863864963754,,,,
PP_0909,,,,,,,,,0.47869606130149045,3.602745407893763,,,,,,,0.9058065045619514,6.089122732151666,0.3552363693673117,1.6499604944742408,,,,,,,,,-1.074130442456001,1.6078317988065687,0.5708836464383454,1.73277488042348,,,,,,,,,,,,,0.4538951195555951,4.080786983527775,0.5486894189045289,2.0314859975282262,0.9207550172658555,3.5776198945404385
PP_0971,,,,,,,,,1.5171421961849,1.3331828393518745,,,,,,,,,,,,,,,,,,,,,1.7544866038900233,2.214211990197877,,,,,,,1.6164456108634926,2.471078442105977,,,1.8715933766908959,9.889376110610886,1.7638816462748297,11.079509537878568,1.221616426400706,1.3890441566566067,,
PP_0998,,,,,,,,,2.236768460730786,4.273168759255244,,,2.3493661764006153,2.5834866419410027,1.922450526109044,3.6385539307691466,,,2.1245785789959,2.1987523110188887,,,2.2076322317837485,1.7603095436336786,2.2559156243017915,3.729363787015208,-4.064489862228453,10.184558006496689,,,2.2693712029438324,2.954305092443416,,,1.7403529321861224,1.5909218335753486,2.050114778221908,3.113815592878601,1.9089912752827622,4.3621341190247005,,,1.8319021259736508,3.379039941460118,1.5069088117007818,1.5507828791348126,2.041536745324337,2.5465891380003085,,
PP_1104,,,,,,,,,1.2366951391938075,1.3145061443211448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_1122,,,,,,,,,2.0088846741898134,13.204466782532233,,,1.3475893617338224,4.724668326206549,,,,,,,,,1.563072158872381,2.1401570080168826,2.119085147395058,1.642800437111274,,,,,1.7414686981581744,2.520817397311611,,,1.20799383356173,7.1833881966226985,2.8506238160958146,1.8743172211930963,1.2236403442660981,1.7861689655332516,,,1.4698517280917127,4.026193477159979,,,,,,
PP_1157 PP_3365,,,,,,,,,-0.7910974130279272,2.67262332680161,-0.7559425361561887,1.621201010551864,,,-0.3970218742906638,2.023003830980457,,,,,,,-0.4395523399811239,1.529071326504338,,,,,,,-0.3637181052463714,5.391459861593703,,,,,0.4488564228772106,1.3954017865480248,,,,,-0.26592699134133774,1.915352709192416,,,,,,
PP_1191,,,,,,,,,1.8186107629955797,2.4593992421088147,,,,,,,,,,,,,,,,,,,,,1.5592775104691383,6.617908187986826,,,,,,,1.56223844060204,6.118275050956929,,,1.6967021079010776,5.695105546796726,,,1.6878874280621994,6.792306987340276,,
PP_1207,,,,,,,,,0.6438330934266555,4.305574340563463,,,0.6122361796097965,3.8402926283114898,0.5835861718181289,5.568349792731315,,,,,,,,,,,,,,,0.6575385772075476,1.5075341368611976,0.6936012966256071,1.602413632768918,,,,,,,,,,,,,,,,
PP_1232,,,,,,,,,1.9944512782185113,15.583886069188,0.9565625625003261,1.5036902106107854,,,1.893770638278486,3.361799253768741,,,1.8729552723856393,2.409159565123349,1.1432847263379968,2.947025133513484,,,,,,,,,1.9589790314544107,6.545680922762453,0.8001193713754909,1.4829710090952717,,,,,,,,,1.8770949315452907,3.37318366748639,1.4811156894029756,1.4307644262088735,,,,
PP_1236,,,,,,,,,-1.002869686077679,1.703941892948483,,,-1.0597750691185526,1.6527220794415316,-0.8864400211365372,3.3655876218353624,,,,,,,-2.4871906682551974,5.873989935621402,-1.8954140642336361,2.5539131755159725,,,-2.4603618779809326,6.51270480864048,-1.8417188539958496,2.8598391155941094,,,,,-2.0912599409698562,2.670021810861244,-1.8101465983304557,4.068012845696105,-3.727404355711123,3.479252309711101,-1.431526320226765,1.9823237128361118,-0.954624466003905,2.8101432890316125,-1.145750679993951,2.0230566365610243,,
PP_1291,,,,,,,,,0.37583127218854473,2.4138386675733865,-0.363056108219848,2.2062906949897245,0.19094997444241,3.036802127227363,,,,,,,-0.3544446391457979,4.834256105195731,0.5232132444764304,3.5814456139591804,0.7090990542795939,2.9814169827348733,,,0.7657832314419551,1.302795014922856,0.27243477471431476,3.5228612191297097,,,,,0.5211031546928598,2.3595287185535896,,,,,,,-0.19667186519915983,1.7956550794473007,-0.4261281445663221,5.754360803905457,,
PP_1372,,,,,,,,,1.288737253914822,2.2244139199775614,-0.6154893021641367,2.6771366612901355,1.4599494674987854,2.157806620662563,1.4464495359109528,1.9284975361362102,,,1.1801615477849206,2.626906564727447,,,,,,,,,,,1.5313970061711932,1.828517597942883,0.8620277191048554,2.3268143639418852,1.0800483926595958,1.310181326273847,1.2939301884408956,1.4781811128197335,1.4293120931282415,1.88169204346837,,,1.2857217200869477,3.807711530313307,1.5905855412773156,6.670053565935607,1.6398365995481199,1.8631550236271197,,
PP_1406,,,,,,,,,0.8890161150450339,1.3763436249468681,,,,,,,,,,,,,,,,,,,,,,,,,0.8016697252355737,2.027972674973914,,,,,,,,,1.3968422115159342,1.430582372219349,,,,
PP_1459,,,,,,,,,0.4697895229836875,1.746473672459239,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5324441329941116,1.9907170537783692,,,,,,,,,,,,
PP_1633,,,,,,,,,1.9350354870265922,2.9436834606614446,,,2.1897070644302192,3.4915514186363845,1.703192633161998,2.614230064604566,,,,,,,,,,,,,,,1.6828317701345967,3.317203895089283,,,,,,,1.7324463689831342,2.0565409261326777,,,1.7673408075281931,2.182042336097774,1.8157121370597864,3.1249974696744793,1.9318577434670565,2.685375510889947,,
PP_1644,,,,,,,,,0.38668335620487443,1.3031603054552743,,,,,0.6681390798026347,2.5162748815994114,,,,,,,,,,,,,,,,,1.1227545146355355,3.726029026474529,,,,,,,,,0.7669507132095919,4.1775663768512326,0.4074741280331481,1.3416888821132242,,,1.0258958673992884,2.1880034586782244
PP_1695,,,,,,,,,2.4924594339824293,1.6967828710002688,1.4968387097568052,3.9721809295930797,2.7973823734859384,1.6221893631340656,2.293902255474646,1.9803474868578212,,,,,,,,,,,,,,,2.508993552420999,1.3233135313403075,,,,,1.9290238236376107,2.0382074900491403,,,,,2.4165300069244737,3.1054113717701246,2.0974236012761738,1.5296147755435725,,,-3.4011089930253937,3.0125698369016902
PP_1756,,,,,,,,,1.7501257436658888,6.435710247609769,,,1.7193155129553368,13.703230314597922,1.6922915208779643,2.543916473842789,,,0.5219190033712325,3.194381128443227,,,0.719472784232554,1.4074446898198365,0.6001751980820849,1.708548339650462,,,,,1.6168931323702938,3.768691900684476,,,,,,,1.6195661545188624,5.513319287268321,,,1.3881969603727626,2.20119991699813,1.575943103783479,3.2630087553182943,,,,
PP_1791,,,,,,,,,0.8428295841490213,5.32328583501577,-0.9865430317698972,1.3768770616955248,0.876470578039737,3.283701332178756,1.0390461580400185,13.118299982616746,,,0.5071996712413486,3.3780511034158094,,,1.0863870188389868,3.241691014898567,0.40396649081918323,1.3470497340361316,,,,,0.814166297287675,3.7843381285713296,,,0.659078818823494,2.680411835405714,0.4009955089260262,2.1651618342762005,1.2509603372254363,15.212953241751384,0.8015716059779248,2.118818405680547,1.0394161862580886,9.914333816403525,1.3920951064438505,2.9185393071301324,1.0601042604700985,13.388164196136557,,
PP_1792,,,,,,,,,1.6873124582588117,2.051840791717639,,,1.825819650223852,1.5528354878996304,,,,,,,,,,,,,,,,,1.9007940518526603,1.7932610264051891,,,,,,,1.9448832268653988,2.6145667687926806,,,2.1629013052419532,16.97375259185893,2.1412003954963614,5.60821445993417,2.264771167598223,2.6785118123848775,,
PP_1821,,,,,,,,,1.4666836108061168,4.915080541431797,,,1.298851956843241,7.813210313499687,1.2944526572500465,3.3188934429354524,,,-2.0748073973520036,2.713998696629287,,,-3.393137065270824,6.577309076825869,-3.112287071969213,9.595182768640768,,,-3.520847310209904,11.880390270797202,1.498989354815533,2.4673223550044394,,,-1.6328079887928306,1.3196794059678731,-2.4545775818931155,5.4534998062858335,1.3122376446367963,2.235780234335585,-4.578868219261703,12.226001477155545,1.5390819017718276,8.785723454549393,1.3553543321941435,2.3871382013281046,,,,
PP_1845,,,,,,,,,1.21779669332661,2.9140326171940494,,,,,1.0927336085139896,3.6118150636704387,,,,,0.6229429559062368,1.3472165572016106,,,,,,,-1.8913033288928167,1.8411360236965209,,,,,,,,,,,,,1.3582323417789495,22.445827947623997,1.185422816183779,1.9826628703432543,1.0588303391795364,1.98195423176019,1.0440755806161877,1.5348937849811495
PP_1898,,,,,,,,,-1.6314646885425548,2.154691196101986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.695494782822778,3.6783690543793224,,,,,,
PP_1980,,,,,,,,,2.24743570897017,2.10122730353802,,,2.18254236002378,2.1541576296744247,2.016935856366592,1.3271816575368591,,,,,,,,,,,,,,,2.420830077959923,2.388051761716426,,,,,,,2.3175213182540673,4.12344511449122,,,,,2.3493118458120246,9.29047129400965,,,,
PP_1987,,,,,,,,,0.8396277607270762,7.1515943358466,1.2074084946879564,4.261139191169788,0.8733912695529767,6.388658517921079,0.800738909486695,2.8462512821460098,1.6100095502574343,1.3748230514518613,,,,,-0.5272383896843991,3.4873872684882783,,,,,,,0.6707574233578242,2.0822709931662806,,,0.5327469688791231,1.3089274739554193,,,0.710214596911582,1.5877559398164214,,,0.7843163343196516,9.482364128520073,0.7421268819775105,3.517010669145854,0.7269626750636803,1.5133428527407429,0.9676117419957058,2.7951085457666007
PP_2125,,,,,,,,,-2.1521071157398164,1.9021004758862126,,,,,-1.8499844258861722,1.843700590987382,,,,,,,,,,,,,,,-2.6905651419732046,2.774460110943464,,,,,,,-2.6143431741352297,2.7358076482402116,,,,,-3.202708708213545,2.9700010367073433,,,,
PP_2165,,,,,,,,,1.9516865883657823,1.4875164003088912,,,2.132927669073615,4.837549556641359,2.1030333836306863,1.878431835662923,,,,,,,-2.7546220987005405,4.4239356281547035,,,,,,,1.9676940257518003,1.3769138318555298,,,,,,,2.052924469978514,4.569538157911618,-3.062600911946182,4.416441395778112,,,,,0.84297565652846,3.8052812425832165,,
PP_2292,,,,,,,,,1.0920175968191435,9.393407711366931,,,0.7577318145295978,8.900353171696356,0.9010781993224678,8.721453436868767,,,1.0780094590673264,1.7234931685378567,,,1.285357077107408,4.737394648423662,1.243247242491104,2.244594807121672,,,,,1.1424266826206915,1.7579286718573708,,,,,1.341991755117632,2.8127613825571727,0.8636369785742213,1.6354762693995817,,,0.9542005006808434,2.450126068144841,0.7164868879968688,1.8889220782394556,0.4636695192843153,2.412351594608524,,
PP_2296,,,,,,,,,-3.476314623429358,4.394827087380726,,,,,,,,,,,,,,,,,,,,,-1.4071569471171035,2.2940236686625046,,,,,,,,,,,,,,,,,,
