,Line Name,cycle,is_control,line_name_norep,number_of_grna,isoprenol,dCas9,dCas9_normtocontrol,target_1,target_2,target_3,target_4,target_1_value,target_2_value,target_3_value,target_4_value,target_1_control,target_2_control,target_3_control,target_4_control,target_1_norm,target_2_norm,target_3_norm,target_4_norm,has_missing_control,above_dcas9_thresh,target_1_belowthresh,target_2_belowthresh,target_3_belowthresh,target_4_belowthresh,all_targets_belowthresh,all_reps_belowthresh,all_reps_above_dcas9_thresh,to_keep,to_keep_improved
824,PP_0528_PP_0813_PP_0815_PP_1317-R3,3,FALSE,PP_0528_PP_0813_PP_0815_PP_1317,4,433.4135,6779102.4,1.629076771,PP_0528,PP_0813,PP_0815,PP_1317,62642,4916927.2,,289618,466358.6358,5011359.792,,2427608.03,0.134321518,0.981156294,,0.119301797,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE
823,PP_0528_PP_0813_PP_0815_PP_1317-R2,3,FALSE,PP_0528_PP_0813_PP_0815_PP_1317,4,423.837,7200726.36,1.730396644,PP_0528,PP_0813,PP_0815,PP_1317,42241.7,4375842.7,,501246.12,466358.6358,5011359.792,,2427608.03,0.090577716,0.873184701,,0.206477369,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE
594,PP_0528_PP_0813_PP_0815_PP_1317-R2,2,FALSE,PP_0528_PP_0813_PP_0815_PP_1317,4,395.2054,4512274.1,1.229038019,PP_0528,PP_0813,PP_0815,PP_1317,20501.25,1617588.2,,1155615.35,73937.88333,2820323.063,,1604365.957,0.277276669,0.57354713,,0.720294111,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE
586,PP_0528_PP_0813_PP_0815_PP_1317-R1,2,FALSE,PP_0528_PP_0813_PP_0815_PP_1317,4,392.7469,4455954.6,1.213697904,PP_0528,PP_0813,PP_0815,PP_1317,0,2140672.1,,906369.4,73937.88333,2820323.063,,1604365.957,0,0.759016628,,0.564939312,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE
602,PP_0528_PP_0813_PP_0815_PP_1317-R3,2,FALSE,PP_0528_PP_0813_PP_0815_PP_1317,4,379.6477,4299080.5,1.170969065,PP_0528,PP_0813,PP_0815,PP_1317,12283.5,1766042.3,,1844077.32,73937.88333,2820323.063,,1604365.957,0.166132697,0.626184398,,1.149411898,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE
588,PP_0528_PP_0813_PP_4191-R1,2,FALSE,PP_0528_PP_0813_PP_4191,3,361.4189,3045374.95,0.82948897,PP_0528,PP_0813,PP_4191,,13772.15,1337144.92,5199445.43,,73937.88333,2820323.063,12495217.14,,0.18626649,0.47411055,0.416114852,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,FALSE
604,PP_0528_PP_0813_PP_4191-R3,2,FALSE,PP_0528_PP_0813_PP_4191,3,343.6899,4968589.78,1.353327747,PP_0528,PP_0813,PP_4191,,23291.15,1518307.72,5629336.46,,73937.88333,2820323.063,12495217.14,,0.315009694,0.538345319,0.450519298,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE
825,PP_0528_PP_0813_PP_4191-R1,3,FALSE,PP_0528_PP_0813_PP_4191,3,325.8933,4961723.9,1.192345044,PP_0528,PP_0813,PP_4191,,39323,4250035.4,11060958.2,,466358.6358,5011359.792,25386657.36,,0.084319228,0.848080277,0.435699669,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE
826,PP_0528_PP_0813_PP_4191-R2,3,FALSE,PP_0528_PP_0813_PP_4191,3,323.0486,6381101.27,1.533433667,PP_0528,PP_0813,PP_4191,,40289.55,2726737.55,6961277.38,,466358.6358,5011359.792,25386657.36,,0.086391774,0.544111312,0.274210081,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE
827,PP_0528_PP_0813_PP_4191-R3,3,FALSE,PP_0528_PP_0813_PP_4191,3,299.6789,2140779.8,0.514447848,PP_0528,PP_0813,PP_4191,,56866,2143515.2,8424984.6,,466358.6358,5011359.792,25386657.36,,0.1219362,0.427731252,0.331866637,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,FALSE
596,PP_0528_PP_0813_PP_4191-R2,2,FALSE,PP_0528_PP_0813_PP_4191,3,288.5537,3966054.8,1.080260646,PP_0528,PP_0813,PP_4191,,0,1460204.4,5537413.5,,73937.88333,2820323.063,12495217.14,,0,0.517743665,0.443162647,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE
1070,PP_0528_PP_0814-R1,4,FALSE,PP_0528_PP_0814,2,363.1836,5884702.14,1.367091483,PP_0528,PP_0814,,,474506.18,,,,572623.065,,,,0.828653627,,,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
1086,PP_0528_PP_0814-R3,4,FALSE,PP_0528_PP_0814,2,358.1915,4500589.7,1.045544482,PP_0528,PP_0814,,,244048.3,,,,572623.065,,,,0.426193625,,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE
1078,PP_0528_PP_0814-R2,4,FALSE,PP_0528_PP_0814,2,357.1872,3916362.43,0.909821024,PP_0528,PP_0814,,,467133.81,,,,572623.065,,,,0.815778893,,,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
595,PP_0528_PP_0814_PP_0815_PP_1317-R2,2,FALSE,PP_0528_PP_0814_PP_0815_PP_1317,4,461.4772,4288388.38,1.168056781,PP_0528,PP_0814,PP_0815,PP_1317,8470.9,135090,,1472206.76,73937.88333,176130.7333,,1604365.957,0.114567791,0.766987098,,0.91762528,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE
587,PP_0528_PP_0814_PP_0815_PP_1317-R1,2,FALSE,PP_0528_PP_0814_PP_0815_PP_1317,4,457.0174,3443301.8,0.937874945,PP_0528,PP_0814,PP_0815,PP_1317,0,139663,,1051522.4,73937.88333,176130.7333,,1604365.957,0,0.792950766,,0.655413059,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE
830,PP_0528_PP_0814_PP_0815_PP_1317-R3,3,FALSE,PP_0528_PP_0814_PP_0815_PP_1317,4,434.0074,3925974.37,0.943445499,PP_0528,PP_0814,PP_0815,PP_1317,41969.85,8393.97,,328357.48,466358.6358,47735.7775,,2427608.03,0.089994795,0.175842323,,0.135259678,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE
603,PP_0528_PP_0814_PP_0815_PP_1317-R3,2,FALSE,PP_0528_PP_0814_PP_0815_PP_1317,4,432.9349,4459728.71,1.214725883,PP_0528,PP_0814,PP_0815,PP_1317,16252.9,149063,,1338968.96,73937.88333,176130.7333,,1604365.957,0.219818302,0.846320214,,0.834578267,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE
828,PP_0528_PP_0814_PP_0815_PP_1317-R1,3,FALSE,PP_0528_PP_0814_PP_0815_PP_1317,4,390.252,5557234.3,1.335451329,PP_0528,PP_0814,PP_0815,PP_1317,35150.25,7030.05,,245529.4,466358.6358,47735.7775,,2427608.03,0.075371715,0.147270043,,0.101140463,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE
829,PP_0528_PP_0814_PP_0815_PP_1317-R2,3,FALSE,PP_0528_PP_0814_PP_0815_PP_1317,4,385.7922,6292810.46,1.512216624,PP_0528,PP_0814,PP_0815,PP_1317,39114.8,7822.96,,206923.8,466358.6358,47735.7775,,2427608.03,0.08387279,0.163880435,,0.085237731,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE
831,PP_0528_PP_0814_PP_4191-R1,3,FALSE,PP_0528_PP_0814_PP_4191,3,372.1794,1343207.35,0.32278431,PP_0528,PP_0814,PP_4191,,26696.75,5339.35,13317451.2,,466358.6358,47735.7775,25386657.36,,0.057245107,0.111852164,0.524584667,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
833,PP_0528_PP_0814_PP_4191-R3,3,FALSE,PP_0528_PP_0814_PP_4191,3,345.3837,813254.55,0.195432082,PP_0528,PP_0814,PP_4191,,45513.75,9102.75,15765091.25,,466358.6358,47735.7775,25386657.36,,0.097593883,0.190690306,0.620999095,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
832,PP_0528_PP_0814_PP_4191-R2,3,FALSE,PP_0528_PP_0814_PP_4191,3,344.9357,2609826.02,0.6271637,PP_0528,PP_0814,PP_4191,,34690.9,6938.18,13040577,,466358.6358,47735.7775,25386657.36,,0.074386743,0.145345491,0.513678379,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
609,PP_0528_PP_0814_PP_4191-R1,2,FALSE,PP_0528_PP_0814_PP_4191,3,241.0897,1198516.02,0.326447756,PP_0528,PP_0814,PP_4191,,239447.22,142103,10677015.28,,73937.88333,176130.7333,12495217.14,,3.23849168,0.806804113,0.854488174,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
625,PP_0528_PP_0814_PP_4191-R3,2,FALSE,PP_0528_PP_0814_PP_4191,3,231.5226,1184505.38,0.322631585,PP_0528,PP_0814,PP_4191,,73476.88,196894,10770790.98,,73937.88333,176130.7333,12495217.14,,0.993764991,1.11788554,0.861993101,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
617,PP_0528_PP_0814_PP_4191-R2,2,FALSE,PP_0528_PP_0814_PP_4191,3,229.2196,754736.28,0.205572526,PP_0528,PP_0814,PP_4191,,50702.86,164779,11394084.4,,73937.88333,176130.7333,12495217.14,,0.685749412,0.935549389,0.911875662,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
1087,PP_0528_PP_0815-R3,4,FALSE,PP_0528_PP_0815,2,594.7115,3408559.54,0.791851925,PP_0528,PP_0815,,,24890.64,,,,572623.065,,,,0.043467757,,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE
1071,PP_0528_PP_0815-R1,4,FALSE,PP_0528_PP_0815,2,573.7308,3639401.6,0.845479485,PP_0528,PP_0815,,,62497.6,,,,572623.065,,,,0.109142652,,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE
1079,PP_0528_PP_0815-R2,4,FALSE,PP_0528_PP_0815,2,570.1604,1783677.44,0.414371056,PP_0528,PP_0815,,,577198.53,,,,572623.065,,,,1.007990361,,,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
842,PP_0528_PP_0815_PP_1317-R3,3,FALSE,PP_0528_PP_0815_PP_1317,3,425.6413,7133785.32,1.714310135,PP_0528,PP_0815,PP_1317,,48623.35,,58348.02,,466358.6358,,2427608.03,,0.104261712,,0.02403519,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
600,PP_0528_PP_0815_PP_1317-R2,2,FALSE,PP_0528_PP_0815_PP_1317,3,413.6321,3986055.04,1.085708244,PP_0528,PP_0815,PP_1317,,18057.6,,1337485.26,,73937.88333,,1604365.957,,0.244226629,,0.833653478,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
592,PP_0528_PP_0815_PP_1317-R1,2,FALSE,PP_0528_PP_0815_PP_1317,3,408.9383,3003516.795,0.818087787,PP_0528,PP_0815,PP_1317,,4441.175,,812840.795,,73937.88333,,1604365.957,,0.060066299,,0.506643008,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
840,PP_0528_PP_0815_PP_1317-R1,3,FALSE,PP_0528_PP_0815_PP_1317,3,397.0173,9493751.28,2.281430308,PP_0528,PP_0815,PP_1317,,38144.3,,45773.16,,466358.6358,,2427608.03,,0.081791774,,0.018855252,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
841,PP_0528_PP_0815_PP_1317-R2,3,FALSE,PP_0528_PP_0815_PP_1317,3,394.5157,5825192.55,1.399844007,PP_0528,PP_0815,PP_1317,,34342.55,,41211.06,,466358.6358,,2427608.03,,0.073639786,,0.016975994,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
608,PP_0528_PP_0815_PP_1317-R3,2,FALSE,PP_0528_PP_0815_PP_1317,3,367.1065,3819226.9,1.040268158,PP_0528,PP_0815,PP_1317,,5250.5,,1482450.8,,73937.88333,,1604365.957,,0.071012311,,0.924010382,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
591,PP_0528_PP_0815_PP_1317_PP_1769-R1,2,FALSE,PP_0528_PP_0815_PP_1317_PP_1769,4,389.4072,4770012.95,1.299240059,PP_0528,PP_0815,PP_1317,PP_1769,20749.75,,1929703.2,1677781.45,73937.88333,,1604365.957,1012275.733,0.280637598,,1.20278244,1.657435219,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
607,PP_0528_PP_0815_PP_1317_PP_1769-R3,2,FALSE,PP_0528_PP_0815_PP_1317_PP_1769,4,339.8662,3172044.85,0.863990891,PP_0528,PP_0815,PP_1317,PP_1769,22602.55,,2194544.61,1652974.93,73937.88333,,1604365.957,1012275.733,0.305696471,,1.367857876,1.632929524,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
599,PP_0528_PP_0815_PP_1317_PP_1769-R2,2,FALSE,PP_0528_PP_0815_PP_1317_PP_1769,4,268.2475,1685475.7,0.459084193,PP_0528,PP_0815,PP_1317,PP_1769,0,,5771657,1160594.9,73937.88333,,1604365.957,1012275.733,0,,3.597469129,1.146520521,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
593,PP_0528_PP_0815_PP_1317_PP_4191-R2,2,FALSE,PP_0528_PP_0815_PP_1317_PP_4191,4,231.2863,0,0,PP_0528,PP_0815,PP_1317,PP_4191,113425.5,,2192361,13344974.2,73937.88333,,1604365.957,12495217.14,1.534064743,,1.366496834,1.068006586,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
601,PP_0528_PP_0815_PP_1317_PP_4191-R3,2,FALSE,PP_0528_PP_0815_PP_1317_PP_4191,4,227.172,202126.26,0.05505447,PP_0528,PP_0815,PP_1317,PP_4191,198137.99,,2735739.4,13089514.98,73937.88333,,1604365.957,12495217.14,2.67978986,,1.70518415,1.047562025,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
836,PP_0528_PP_0815_PP_1317_PP_4191-R3,3,FALSE,PP_0528_PP_0815_PP_1317_PP_4191,4,224.891,594202.56,0.142792,PP_0528,PP_0815,PP_1317,PP_4191,455986.36,,3791701.34,27960293.4,466358.6358,,2427608.03,25386657.36,0.977759014,,1.561908386,1.101377507,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
835,PP_0528_PP_0815_PP_1317_PP_4191-R2,3,FALSE,PP_0528_PP_0815_PP_1317_PP_4191,4,205.0037,248199.84,0.059644562,PP_0528,PP_0815,PP_1317,PP_4191,119855.36,,3514299,26283473.84,466358.6358,,2427608.03,25386657.36,0.257002553,,1.447638563,1.035326292,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
834,PP_0528_PP_0815_PP_1317_PP_4191-R1,3,FALSE,PP_0528_PP_0815_PP_1317_PP_4191,4,202.3802,659637.4,0.158516556,PP_0528,PP_0815,PP_1317,PP_4191,435236.5,,2197824.2,28251606.6,466358.6358,,2427608.03,25386657.36,0.93326566,,0.90534558,1.112852559,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
585,PP_0528_PP_0815_PP_1317_PP_4191-R1,2,FALSE,PP_0528_PP_0815_PP_1317_PP_4191,4,201.9179,49382.666,0.013450684,PP_0528,PP_0815,PP_1317,PP_4191,90547.578,,1672158.3,12506627.48,73937.88333,,1604365.957,12495217.14,1.224643903,,1.042254913,1.000913176,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
1364,PP_0528_PP_0815_PP_1769-R1,6,FALSE,PP_0528_PP_0815_PP_1769,3,418.4216,21536594.1,1.437451066,PP_0528,PP_0815,PP_1769,,66341.1,,6337542.8,,3184623.625,,8626299.075,,0.020831692,,0.734676916,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
1366,PP_0528_PP_0815_PP_1769-R3,6,FALSE,PP_0528_PP_0815_PP_1769,3,418.0413,19342195,1.290986806,PP_0528,PP_0815,PP_1769,,52569,,10091053.3,,3184623.625,,8626299.075,,0.016507131,,1.169801002,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
1369,PP_0528_PP_0815_PP_1769-R2,6,FALSE,PP_0528_PP_0815_PP_1769,3,407.4656,18253227.7,1.218304133,PP_0528,PP_0815,PP_1769,,60124.2,,7393964.8,,3184623.625,,8626299.075,,0.018879531,,0.857142181,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
1370,PP_0528_PP_0815_PP_2136-R2,6,FALSE,PP_0528_PP_0815_PP_2136,3,407.3949,20727875.6,1.383473484,PP_0528,PP_0815,PP_2136,,71969.7,,2301767.7,,3184623.625,,19036028.13,,0.022599123,,0.120916385,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1374,PP_0528_PP_0815_PP_2136-R1,6,FALSE,PP_0528_PP_0815_PP_2136,3,401.7451,17444047,1.164295702,PP_0528,PP_0815,PP_2136,,36024.6,,3696188.6,,3184623.625,,19036028.13,,0.011312043,,0.194168057,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1376,PP_0528_PP_0815_PP_2136-R3,6,FALSE,PP_0528_PP_0815_PP_2136,3,398.6422,24980379.5,1.667305098,PP_0528,PP_0815,PP_2136,,47171.1,,377368.8,,3184623.625,,19036028.13,,0.014812143,,0.019823925,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
837,PP_0528_PP_0815_PP_4191-R1,3,FALSE,PP_0528_PP_0815_PP_4191,3,398.0633,7672571.92,1.843785202,PP_0528,PP_0815,PP_4191,,7651.15,,23387033.3,,466358.6358,,25386657.36,,0.016406151,,0.921233267,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
838,PP_0528_PP_0815_PP_4191-R2,3,FALSE,PP_0528_PP_0815_PP_4191,3,384.9283,9361325,2.249607131,PP_0528,PP_0815,PP_4191,,62412.5,,24727299.5,,466358.6358,,25386657.36,,0.133829408,,0.974027386,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
839,PP_0528_PP_0815_PP_4191-R3,3,FALSE,PP_0528_PP_0815_PP_4191,3,374.7672,2347320.3,0.564081312,PP_0528,PP_0815,PP_4191,,55603.5,,18655083.9,,466358.6358,,25386657.36,,0.119229056,,0.734838133,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
611,PP_0528_PP_0815_PP_4191-R1,2,FALSE,PP_0528_PP_0815_PP_4191,3,323.151,2929747.8,0.797994837,PP_0528,PP_0815,PP_4191,,0,,10537813.1,,73937.88333,,12495217.14,,0,,0.843347737,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
627,PP_0528_PP_0815_PP_4191-R3,2,FALSE,PP_0528_PP_0815_PP_4191,3,314.9764,1905671.5,0.519060384,PP_0528,PP_0815,PP_4191,,0,,10574880.7,,73937.88333,,12495217.14,,0,,0.84631428,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
619,PP_0528_PP_0815_PP_4191-R2,2,FALSE,PP_0528_PP_0815_PP_4191,3,311.5081,1922990.52,0.52377768,PP_0528,PP_0815,PP_4191,,22899.6,,10819137.2,,73937.88333,,12495217.14,,0.309714032,,0.86586228,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE
1260,PP_0528_PP_1317-R2,5,FALSE,PP_0528_PP_1317,2,377.8972,13424444.32,1.130042602,PP_0528,PP_1317,,,43570.31,37345.98,,,1484490.116,3115493.01,,,0.029350354,0.011987181,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1252,PP_0528_PP_1317-R1,5,FALSE,PP_0528_PP_1317,2,373.2845,12514786.1,1.053469411,PP_0528,PP_1317,,,106561.7,91338.6,,,1484490.116,3115493.01,,,0.071783368,0.029317543,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1268,PP_0528_PP_1317-R3,5,FALSE,PP_0528_PP_1317,2,340.0984,9950401.6,0.837604705,PP_0528,PP_1317,,,94501.4,81001.2,,,1484490.116,3115493.01,,,0.063659164,0.025999481,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1391,PP_0528_PP_1769-R3,6,FALSE,PP_0528_PP_1769,2,350.8494,20883261.4,1.393844645,PP_0528,PP_1769,,,48426.6,10479348,,,3184623.625,8626299.075,,,0.015206381,1.214813897,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
1393,PP_0528_PP_1769-R1,6,FALSE,PP_0528_PP_1769,2,343.8137,14926147.3,0.996239528,PP_0528,PP_1769,,,43308.9,10819288,,,3184623.625,8626299.075,,,0.013599378,1.254221295,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
1394,PP_0528_PP_1769-R2,6,FALSE,PP_0528_PP_1769,2,324.2522,13261895,0.885159697,PP_0528,PP_1769,,,84819.3,12151189.3,,,3184623.625,8626299.075,,,0.026634011,1.408621379,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
697,PP_0528_PP_1769_PP_4191-R3,2,FALSE,PP_0528_PP_1769_PP_4191,3,482.7067,4676910.52,1.273881133,PP_0528,PP_1769,PP_4191,,18260.7,1115755.6,10180199.06,,73937.88333,1012275.733,12495217.14,,0.246973529,1.102224981,0.814727663,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
689,PP_0528_PP_1769_PP_4191-R2,2,FALSE,PP_0528_PP_1769_PP_4191,3,470.9864,4667330.38,1.271271727,PP_0528,PP_1769,PP_4191,,19026.7,1157848.9,11084898.82,,73937.88333,1012275.733,12495217.14,,0.257333577,1.143807821,0.887131347,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
681,PP_0528_PP_1769_PP_4191-R1,2,FALSE,PP_0528_PP_1769_PP_4191,3,446.1691,5174825.76,1.409501609,PP_0528,PP_1769,PP_4191,,12124.15,1505495.16,10133683.29,,73937.88333,1012275.733,12495217.14,,0.16397751,1.487238221,0.811004977,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
843,PP_0528_PP_1769_PP_4191-R1,3,FALSE,PP_0528_PP_1769_PP_4191,3,343.7733,7020785.11,1.68715521,PP_0528,PP_1769,PP_4191,,29762.55,5121596.51,19674987.61,,466358.6358,2303087.684,25386657.36,,0.063819018,2.223795709,0.775012926,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
845,PP_0528_PP_1769_PP_4191-R3,3,FALSE,PP_0528_PP_1769_PP_4191,3,342.0769,4819166.8,1.158087343,PP_0528,PP_1769,PP_4191,,40850.5,1982322.6,20673250.8,,466358.6358,2303087.684,25386657.36,,0.087594604,0.860723894,0.814335283,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
844,PP_0528_PP_1769_PP_4191-R2,3,FALSE,PP_0528_PP_1769_PP_4191,3,339.5259,6189968.9,1.48750291,PP_0528,PP_1769,PP_4191,,63938.5,4408422.8,22097794.6,,466358.6358,2303087.684,25386657.36,,0.137101568,1.914135893,0.870449161,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
1360,PP_0528_PP_2136-R1,6,FALSE,PP_0528_PP_2136,2,435.4961,14755154.27,0.984826669,PP_0528,PP_2136,,,29162.61,233300.88,,,3184623.625,19036028.13,,,0.009157318,0.012255754,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1377,PP_0528_PP_2136-R3,6,FALSE,PP_0528_PP_2136,2,392.853,15654404.8,1.044846774,PP_0528,PP_2136,,,54780.9,594668.9,,,3184623.625,19036028.13,,,0.017201687,0.031239127,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
1385,PP_0528_PP_2136-R2,6,FALSE,PP_0528_PP_2136,2,369.4184,20910107.78,1.395636496,PP_0528,PP_2136,,,28650.72,229205.76,,,3184623.625,19036028.13,,,0.00899658,0.012040629,,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE
682,PP_0528_PP_4120_PP_4191-R1,2,FALSE,PP_0528_PP_4120_PP_4191,3,326.5828,3407104.11,0.92801554,PP_0528,PP_4120,PP_4191,,16212.35,292187.55,4708101.82,,73937.88333,1276644.729,12495217.14,,0.219269869,0.228871465,0.376792317,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
690,PP_0528_PP_4120_PP_4191-R2,2,FALSE,PP_0528_PP_4120_PP_4191,3,317.8891,1586122.16,0.432022611,PP_0528,PP_4120,PP_4191,,9044.9,380748.62,4519510.14,,73937.88333,1276644.729,12495217.14,,0.122331065,0.298241642,0.361699208,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
698,PP_0528_PP_4120_PP_4191-R3,2,FALSE,PP_0528_PP_4120_PP_4191,3,308.5294,2065125.69,0.562491979,PP_0528,PP_4120,PP_4191,,15363.65,199111.28,4607050.23,,73937.88333,1276644.729,12495217.14,,0.207791315,0.155964518,0.368705095,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE
