Protein.Group,File1_abundance,File2_abundance,log2_change,p_value,log10_p_value
PP_5192,0.004988444083333333,0.0028300007777777776,-0.8177874535219839,0.1009523601530354,0.9958835232834135
PP_5193,0.05443037850000001,0.028776659999999996,-0.919512914822304,0.0005515965098926648,3.2583784903916775
PP_5194,0.007667974416666667,0.008017000333333335,0.06421701059451569,0.8852566573375017,0.0529307985613004
PP_5197,0.005368347999999999,0.010602863222222222,0.9819038046371564,0.08164072159226647,1.0880931653700463
PP_5199,0.0025343701666666663,0.004003912666666667,0.6597832485080394,0.2768286218230533,0.5577890093843691
PP_5200,0.006271210833333333,0.005495234777777778,-0.1905629026793584,0.6944248990086865,0.15837471567111966
PP_5201,0.04667792308333333,0.024547471888888887,-0.9271659193301681,0.0001034949702015679,3.9850807561663286
PP_5202,0.0009238193333333334,0.000829502,-0.15536527902012653,0.7994254417634086,0.09722203440761851
PP_5203,0.0012128111666666666,0.005194566222222222,2.098648338425531,0.0042397683080123505,2.3726578757895935
PP_5206,0.019032259416666666,0.02448358188888889,0.36336779479911463,0.13406217238878976,0.8726937474305825
PP_5207,0.0010989145,0.0006108519999999999,-0.8471843583547677,0.23633243177667537,0.6264766762721184
PP_5213,0.013758605583333333,0.024901495666666666,0.8558981357643173,0.05921318245452541,1.2275815968254975
PP_5214,0.13819358183333333,0.141999575,0.03919599804191099,0.731260131363168,0.13592810386410478
PP_5215,0.156575437,0.06626382488888888,-1.2405645191304595,5.49821965456647e-09,8.259777914026817
PP_5216,0.026379278916666665,0.021485172222222224,-0.2960637871396669,0.2022734497531765,0.6940611186251703
PP_5217,0.027150654916666666,0.03574168666666667,0.3966207188980311,0.054858213915087536,1.2607583363495907
PP_5220,0.036195837083333335,0.030001108777777778,-0.2708079604838517,0.16378897317758734,0.7857153397509674
PP_5223,0.009015920583333333,0.007073074,-0.350137452434453,0.5457474107995235,0.2630083160460278
PP_5227,0.032375417,0.027749381,-0.22244318513093816,0.06515300319381435,1.186065560911621
PP_5229,0.0078665875,0.004655710444444444,-0.7567366004454886,0.1552498211528225,0.8089688914566127
PP_5231,0.013013918166666666,0.012802499333333333,-0.023629903043667515,0.8863520659994029,0.05239373866579228
PP_5233,0.03245145458333334,0.029928810888888893,-0.11674818631862542,0.6363599968451144,0.19629712898691676
PP_5234,0.06415046483333332,0.192655054,1.5864884090990359,9.211215353746887e-09,8.035683063983045
PP_5258,0.011084762416666666,0.010989621222222223,-0.012436186811981177,0.977148737639983,0.010039324694962843
PP_5265,0.03271262166666667,0.029975678111111112,-0.12605499431833375,0.3690082589640591,0.43296391356349373
PP_5267,0.004057323666666667,0.002544878,-0.6729318999002271,0.5389883149023019,0.26842065007942106
PP_5270,0.004156234833333334,0.011665082777777776,1.4888474689802895,0.01920622884085958,1.7165579008533305
PP_5273,0.009042372750000001,0.0077945098888888885,-0.21424307997437944,0.5620671019378081,0.25021183343147557
PP_5278,0.028386590416666666,0.023317752666666667,-0.2837808235616927,0.06201068407196852,1.2075334776992923
PP_5281,0.07311917350000001,0.10191002855555556,0.4789743601510402,0.006144181773013546,2.2115359443683116
PP_5282,0.20477012233333333,0.23106843644444444,0.17431497410563704,0.08052262377053364,1.0940820823862192
PP_5283,0.016168970416666668,0.025184566555555555,0.6393120854184257,0.13408230270124763,0.8726285401677222
PP_5285,0.024576579249999998,0.028902626666666667,0.23391648588535977,0.30369050079230847,0.5175687922700876
PP_5286,0.00854818725,0.003848654111111111,-1.1512644928152533,0.00510866220360774,2.291692812909678
PP_5288,0.012041570416666666,0.008505011333333333,-0.5016384918072505,0.03859379889198155,1.4134824705443518
PP_5289,0.047748177583333336,0.040071627888888885,-0.2528645508063887,0.29731653525549134,0.5267809368410673
PP_5291,0.05591874224999999,0.04263464166666667,-0.39130578013367795,0.0002546605793705345,3.594038277206995
PP_5292,0.03405086425,0.04010288011111111,0.23601443600483307,0.028024241608372046,1.5524661314450585
PP_5294,0.010098612416666666,0.006611786222222222,-0.6110450913610127,0.01184086894440433,1.9266164256610236
PP_5295,0.020483907666666665,0.019123332111111113,-0.09915703605461355,0.6308253292780339,0.200090876939788
PP_5296,0.011385543583333333,0.006479354888888889,-0.8132810873841567,0.00019906458137104515,3.701006005082909
PP_5301,0.05100495591666667,0.03739260022222222,-0.4478846365142315,0.011585101687505135,1.9361001498646364
PP_5302,0.020795384666666666,0.031233297111111114,0.5868215022633396,0.011199774240783254,1.9507907315235902
PP_5303,0.09551338491666667,0.07816730022222222,-0.2891377114533774,0.04767241807289412,1.3217328189334374
PP_5304,0.02783029966666667,0.025191690111111113,-0.1437085274099332,0.34549952779358495,0.4615525418549941
PP_5305,0.0036251168333333336,0.020105848444444446,2.471515820162881,0.0023011994568442953,2.638045737153732
PP_5309,0.02715440716666667,0.02729179588888889,0.0072809649819766085,0.9566361854251126,0.019253195664315832
PP_5311,0.022611443499999998,0.022413471666666667,-0.012686967726312651,0.9446086418363535,0.02474808555936757
PP_5313,0.008773569,0.015629854111111112,0.8330685712245784,0.03518897123804355,1.453593429731213
PP_5314,0.006264542916666667,0.004856632666666667,-0.3672528775477077,0.3096550170797717,0.5091218790892277
PP_5324,0.018509496666666667,0.02664981522222222,0.5258598658457074,0.01998308425547059,1.699337480486572
PP_5332,0.00876733375,0.008635458,-0.021865472522836535,0.9540580141261805,0.020425216020407106
PP_5335,0.041662765666666664,0.052533152888888886,0.3344695616522858,0.30527453364807844,0.5153094235343403
PP_5336,0.0555141595,0.044418719,-0.3216880063912287,0.20144968394799906,0.6958334096344898
PP_5338,0.007653684166666667,0.004319674333333333,-0.8252318190935446,0.18013666796132244,0.7443978747853038
PP_5340,0.00030712733333333335,0.0060997897777777775,4.311850704406467,0.04562493742269519,1.340797718195673
PP_5341,0.0011382905833333334,0.011778795777777776,3.3712512490790005,0.0073095582859886805,2.136108866510513
PP_5346,0.17156300708333336,0.19263789311111112,0.16715301022700815,0.6013215036606415,0.22089326521458352
PP_5347,0.1786052235,0.09710760566666667,-0.8791180742150037,0.026766205030170645,1.5724131996493906
PP_5350,0.0026778931666666668,0.0066995231111111105,1.3229599984212639,0.012393638501762927,1.9068011755236969
PP_5351,0.0019240860833333335,0.001732680888888889,-0.15116737142678,0.7575277882871837,0.12060143136898037
PP_5352,0.018504866,0.01963504322222222,0.08552608515041814,0.6598568038971775,0.18055030085915036
PP_5353,0.016960009583333335,0.008656935,-0.9702087528432879,0.00033028306249929004,3.4811136971281536
PP_5365,0.009326701083333333,0.018903339555555555,1.0192023449462797,0.09388523178268214,1.0274027172089317
PP_5366,0.005340829416666667,0.009427681222222222,0.8198391715963493,0.04414035835535549,1.355164145322037
PP_5379,0.014254588833333333,0.003649383444444444,-1.9657017766006768,0.0012444789546390855,2.9050124433393547
PP_5392,0.019438581833333333,0.013218522666666668,-0.5563620222682878,0.009796864855808775,2.0089128828443785
PP_5395,0.03182849141666667,0.018582806555555557,-0.7763503708358607,0.0006732643319596543,3.17181439287413
PP_5409,0.019941488833333333,0.021108241333333333,0.082033257764923,0.748869984380085,0.1255935761157791
PP_5411,0.031549361166666665,0.03130902533333333,-0.011032195505270613,0.9613323044650275,0.01712646347677893
PP_5412,0.08519287783333333,0.07588367522222222,-0.16694327196912312,0.3780224993301944,0.42248235083960906
PP_5413,0.49902413058333334,0.47455925855555553,-0.07252133069159043,0.5772146721180671,0.2386626381833094
PP_5414,0.10902371350000001,0.07372922033333335,-0.5643335604002749,0.01425868142674473,1.8459206340609995
PP_5415,0.4386445965833334,0.435146279,-0.0115520373036284,0.9370703798421862,0.028227789657326304
PP_5416,0.08937686175,0.09501456077777777,0.08824723139587602,0.6667523241426228,0.1760354617864822
PP_5417,0.16702477308333333,0.3192244786666667,0.9345091852392599,0.010560933633492623,1.9762976865417254
SPy_1046,0.022246010416666667,0.05447828822222222,1.2921347453342502,0.0040991504598096905,2.387306140559845
YNR043W,2.8737290300833336,2.4909123738888885,-0.20624976259309744,0.12871335016497187,0.8903764056807744
b4055 JW4015,0.5000362835,0.4496671566666666,-0.15317526858933628,0.45681870500559163,0.34025612167464886
